2018-03-11, Sentiment Value: 7.00, Bottom band: 8.20,Sprzedajemy po: 723.34
2018-03-12, Sprzedane, 724.41
2018-03-12, Google Sentiment Value: 7.00, Bottom band: 8.20,Top band: 21.40, Zamykam pozycjê po 699.83
2018-03-13, Kupione, 698.15
2018-03-13, Sentiment Value: 7.00, Bottom band: 8.20,Sprzedajemy po: 690.83
2018-03-14, Sprzedane, 691.22
2018-03-14, Google Sentiment Value: 7.00, Bottom band: 8.20,Top band: 21.40, Zamykam pozycjê po 614.29
2018-03-15, Kupione, 614.84
2018-03-15, Sentiment Value: 7.00, Bottom band: 8.20,Sprzedajemy po: 611.30
2018-03-16, Sprzedane, 611.78
2018-03-16, Google Sentiment Value: 7.00, Bottom band: 8.20,Top band: 21.40, Zamykam pozycjê po 601.67
2018-03-17, Kupione, 601.68
2018-03-17, Sentiment Value: 7.00, Bottom band: 8.20,Sprzedajemy po: 552.78
2018-03-18, Sprzedane, 551.64
2018-03-18, Google Sentiment Value: 8.00, Bottom band: 7.63,Top band: 17.97, Zamykam pozycjê po 538.64
2018-03-19, Kupione, 546.63
2018-04-15, Sentiment Value: 6.00, Bottom band: 7.34,Sprzedajemy po: 531.70
2018-04-16, Sprzedane, 532.07
2018-04-16, Google Sentiment Value: 6.00, Bottom band: 7.34,Top band: 10.86, Zamykam pozycjê po 511.15
2018-04-17, Kupione, 511.14
2018-04-17, Sentiment Value: 6.00, Bottom band: 7.34,Sprzedajemy po: 502.89
2018-04-18, Sprzedane, 503.31
2018-04-18, Google Sentiment Value: 6.00, Bottom band: 7.34,Top band: 10.86, Zamykam pozycjê po 524.79
2018-04-19, Kupione, 524.04
2018-04-19, Sentiment Value: 6.00, Bottom band: 7.34,Sprzedajemy po: 567.89
2018-04-20, Sprzedane, 567.99
2018-04-20, Google Sentiment Value: 6.00, Bottom band: 7.34,Top band: 10.86, Zamykam pozycjê po 615.72
2018-04-21, Kupione, 616.00
2018-04-21, Sentiment Value: 6.00, Bottom band: 7.34,Sprzedajemy po: 605.40
2018-04-22, Sprzedane, 606.12
2018-04-22, Google Sentiment Value: 8.00, Bottom band: 7.14,Top band: 10.46, Zamykam pozycjê po 621.86
2018-04-23, Kupione, 621.20
2018-05-27, Sentiment Value: 6.00, Bottom band: 6.49,Sprzedajemy po: 572.67
2018-05-28, Sprzedane, 573.04
2018-05-28, Google Sentiment Value: 6.00, Bottom band: 6.49,Top band: 8.71, Zamykam pozycjê po 516.04
2018-05-29, Kupione, 516.15
2018-05-29, Sentiment Value: 6.00, Bottom band: 6.49,Sprzedajemy po: 565.39
2018-05-30, Sprzedane, 566.83
2018-05-30, Google Sentiment Value: 6.00, Bottom band: 6.49,Top band: 8.71, Zamykam pozycjê po 559.59
2018-05-31, Kupione, 558.50
2018-05-31, Sentiment Value: 6.00, Bottom band: 6.49,Sprzedajemy po: 577.65
2018-06-01, Sprzedane, 578.67
2018-06-01, Google Sentiment Value: 6.00, Bottom band: 6.49,Top band: 8.71, Zamykam pozycjê po 580.04
2018-06-02, Kupione, 580.43
2018-06-02, Sentiment Value: 6.00, Bottom band: 6.49,Sprzedajemy po: 591.81
2018-06-03, Sprzedane, 591.26
2018-06-03, Google Sentiment Value: 6.00, Bottom band: 6.20,Top band: 8.40, Zamykam pozycjê po 618.33
2018-06-04, Kupione, 619.44
2018-06-04, Sentiment Value: 6.00, Bottom band: 6.20,Sprzedajemy po: 592.98
2018-06-05, Sprzedane, 593.41
2018-06-05, Google Sentiment Value: 6.00, Bottom band: 6.20,Top band: 8.40, Zamykam pozycjê po 609.30
2018-06-06, Kupione, 610.26
2018-06-06, Sentiment Value: 6.00, Bottom band: 6.20,Sprzedajemy po: 607.12
2018-06-07, Sprzedane, 607.69
2018-06-07, Google Sentiment Value: 6.00, Bottom band: 6.20,Top band: 8.40, Zamykam pozycjê po 605.19
2018-06-08, Kupione, 605.44
2018-06-08, Sentiment Value: 6.00, Bottom band: 6.20,Sprzedajemy po: 601.08
2018-06-09, Sprzedane, 600.91
2018-06-09, Google Sentiment Value: 6.00, Bottom band: 6.20,Top band: 8.40, Zamykam pozycjê po 597.56
2018-06-10, Kupione, 594.34
2018-06-17, Sentiment Value: 4.00, Bottom band: 5.38,Sprzedajemy po: 500.45
2018-06-18, Sprzedane, 499.38
2018-06-18, Google Sentiment Value: 4.00, Bottom band: 5.38,Top band: 7.62, Zamykam pozycjê po 518.89
2018-06-19, Kupione, 519.02
2018-06-19, Sentiment Value: 4.00, Bottom band: 5.38,Sprzedajemy po: 537.96
2018-06-20, Sprzedane, 538.51
2018-06-20, Google Sentiment Value: 4.00, Bottom band: 5.38,Top band: 7.62, Zamykam pozycjê po 536.27
2018-06-21, Kupione, 536.45
2018-06-21, Sentiment Value: 4.00, Bottom band: 5.38,Sprzedajemy po: 527.37
2018-06-22, Sprzedane, 527.19
2018-06-22, Google Sentiment Value: 4.00, Bottom band: 5.38,Top band: 7.62, Zamykam pozycjê po 465.82
2018-06-23, Kupione, 466.27
2018-06-23, Sentiment Value: 4.00, Bottom band: 5.38,Sprzedajemy po: 474.52
2018-06-24, Sprzedane, 474.77
2018-06-24, Google Sentiment Value: 6.00, Bottom band: 5.38,Top band: 7.62, Zamykam pozycjê po 457.67
2018-06-25, Kupione, 455.94
2018-07-08, Sentiment Value: 5.00, Bottom band: 5.11,Sprzedajemy po: 489.12
2018-07-09, Sprzedane, 488.88
2018-07-09, Google Sentiment Value: 5.00, Bottom band: 5.11,Top band: 6.89, Zamykam pozycjê po 476.68
2018-07-10, Kupione, 476.16
2018-07-10, Sentiment Value: 5.00, Bottom band: 5.11,Sprzedajemy po: 434.42
2018-07-11, Sprzedane, 434.52
2018-07-11, Google Sentiment Value: 5.00, Bottom band: 5.11,Top band: 6.89, Zamykam pozycjê po 446.52
2018-07-12, Kupione, 446.50
2018-07-12, Sentiment Value: 5.00, Bottom band: 5.11,Sprzedajemy po: 430.07
2018-07-13, Sprzedane, 430.74
2018-07-13, Google Sentiment Value: 5.00, Bottom band: 5.11,Top band: 6.89, Zamykam pozycjê po 434.03
2018-07-14, Kupione, 434.51
2018-07-14, Sentiment Value: 5.00, Bottom band: 5.11,Sprzedajemy po: 436.09
2018-07-15, Sprzedane, 435.88
2018-07-15, Google Sentiment Value: 5.00, Bottom band: 4.93,Top band: 6.67, Zamykam pozycjê po 449.85
2018-07-16, Kupione, 450.42
2018-07-29, Sentiment Value: 3.00, Bottom band: 4.30,Sprzedajemy po: 466.67
2018-07-30, Sprzedane, 466.83
2018-07-30, Google Sentiment Value: 3.00, Bottom band: 4.30,Top band: 6.30, Zamykam pozycjê po 457.08
2018-07-31, Kupione, 457.24
2018-07-31, Sentiment Value: 3.00, Bottom band: 4.30,Sprzedajemy po: 433.87
2018-08-01, Sprzedane, 433.87
2018-08-01, Google Sentiment Value: 3.00, Bottom band: 4.30,Top band: 6.30, Zamykam pozycjê po 420.75
2018-08-02, Kupione, 420.81
2018-08-02, Sentiment Value: 3.00, Bottom band: 4.30,Sprzedajemy po: 412.62
2018-08-03, Sprzedane, 412.57
2018-08-03, Google Sentiment Value: 3.00, Bottom band: 4.30,Top band: 6.30, Zamykam pozycjê po 418.26
2018-08-04, Kupione, 418.24
2018-08-04, Sentiment Value: 3.00, Bottom band: 4.30,Sprzedajemy po: 407.25
2018-08-05, Sprzedane, 407.35
2018-08-05, Google Sentiment Value: 5.00, Bottom band: 4.22,Top band: 6.18, Zamykam pozycjê po 410.52
2018-08-06, Kupione, 410.57
2018-08-12, Sentiment Value: 7.00, Top band: 6.40,Kupujemy po: 319.57
2018-08-13, Nie uda³o siê zrealizowaæ zamówienia
2018-08-13, Sentiment Value: 7.00, Top band: 6.40,Kupujemy po: 286.49
2018-08-14, Nie uda³o siê zrealizowaæ zamówienia
2018-08-14, Sentiment Value: 7.00, Top band: 6.40,Kupujemy po: 278.93
2018-08-15, Nie uda³o siê zrealizowaæ zamówienia
2018-08-15, Sentiment Value: 7.00, Top band: 6.40,Kupujemy po: 282.36
2018-08-16, Nie uda³o siê zrealizowaæ zamówienia
2018-08-16, Sentiment Value: 7.00, Top band: 6.40,Kupujemy po: 288.05
2018-08-17, Nie uda³o siê zrealizowaæ zamówienia
2018-08-17, Sentiment Value: 7.00, Top band: 6.40,Kupujemy po: 315.73
2018-08-18, Nie uda³o siê zrealizowaæ zamówienia
2018-08-18, Sentiment Value: 7.00, Top band: 6.40,Kupujemy po: 295.81
2018-08-19, Nie uda³o siê zrealizowaæ zamówienia
2018-08-26, Sentiment Value: 4.00, Bottom band: 4.20,Sprzedajemy po: 275.20
2018-08-27, Sprzedane, 275.35
