DateTime,Close,Open,High,Low,Volume
12:25 25.05.22,1803.6,1802.6,1804.6,1802.6,412
12:30 25.05.22,1800.6,1802.6,1802.6,1799.6,196
12:35 25.05.22,1800.6,1800.6,1801.6,1799.6,309
12:40 25.05.22,1800.6,1800.6,1801.7,1800.6,318
12:45 25.05.22,1798.7,1799.6,1799.6,1798.6,182
12:50 25.05.22,1799.7,1798.7,1800.6,1798.6,369
12:55 25.05.22,1798.6,1799.6,1799.6,1798.6,178
13:00 25.05.22,1800.6,1797.6,1800.7,1797.6,295
13:05 25.05.22,1800.6,1800.6,1801.6,1799.6,191
13:10 25.05.22,1797.6,1800.6,1800.6,1796.6,336
13:15 25.05.22,1793.6,1797.6,1797.6,1792.7,449
13:20 25.05.22,1792.7,1793.6,1794.6,1791.7,445
13:25 25.05.22,1791.6,1791.7,1791.7,1789.6,603
13:30 25.05.22,1793.6,1791.6,1794.6,1791.6,575
13:35 25.05.22,1796.6,1793.6,1796.6,1793.6,337
13:40 25.05.22,1795.6,1795.7,1796.6,1794.6,362
13:45 25.05.22,1799.7,1794.6,1800.6,1794.6,654
13:50 25.05.22,1801.7,1800.6,1802.6,1799.6,509
13:55 25.05.22,1800.7,1802.6,1803.6,1800.6,563
14:00 25.05.22,1799.7,1800.7,1800.7,1799.7,296
14:05 25.05.22,1797.6,1798.6,1799.6,1797.6,486
14:10 25.05.22,1801.6,1797.7,1801.6,1797.6,372
14:15 25.05.22,1800.7,1801.6,1802.6,1799.7,297
14:20 25.05.22,1799.6,1800.7,1800.7,1799.6,162
14:25 25.05.22,1800.6,1799.6,1800.7,1798.6,269
14:30 25.05.22,1803.6,1800.6,1803.7,1799.7,453
14:35 25.05.22,1804.6,1804.6,1806.6,1804.6,661
14:40 25.05.22,1806.6,1804.6,1807.6,1803.6,568
14:45 25.05.22,1804.6,1805.7,1805.7,1802.7,555
14:50 25.05.22,1806.7,1804.6,1806.7,1803.7,562
14:55 25.05.22,1807.7,1806.7,1808.6,1806.6,526
15:00 25.05.22,1807.7,1807.6,1810.6,1807.6,750
15:05 25.05.22,1810.6,1807.7,1810.6,1807.7,410
15:10 25.05.22,1806.7,1810.6,1810.6,1806.7,373
15:15 25.05.22,1805.6,1806.7,1806.7,1803.7,514
15:20 25.05.22,1803.6,1804.7,1804.7,1803.6,341
15:25 25.05.22,1804.6,1803.6,1804.6,1802.7,407
15:30 25.05.22,1806.7,1804.7,1807.6,1803.6,994
15:35 25.05.22,1809.6,1806.7,1812.6,1806.7,1204
15:40 25.05.22,1807.7,1808.6,1809.6,1804.7,1162
15:45 25.05.22,1804.7,1808.6,1810.6,1804.6,1018
15:50 25.05.22,1807.6,1804.7,1807.6,1804.7,522
15:55 25.05.22,1805.7,1807.7,1808.7,1805.6,577
16:00 25.05.22,1805.7,1806.6,1806.6,1804.6,878
16:05 25.05.22,1803.7,1804.6,1804.7,1802.6,639
16:10 25.05.22,1805.6,1804.6,1805.6,1803.6,717
16:15 25.05.22,1807.6,1805.6,1807.6,1803.6,577
16:20 25.05.22,1806.6,1807.6,1807.6,1805.6,677
16:25 25.05.22,1806.6,1806.6,1806.6,1805.6,452
16:30 25.05.22,1805.7,1806.6,1806.6,1804.6,588
16:35 25.05.22,1809.6,1805.7,1809.6,1805.7,540
16:40 25.05.22,1808.6,1809.6,1811.6,1808.6,811
16:45 25.05.22,1807.6,1807.7,1808.6,1805.7,613
08:45 26.05.22,1805.6,1804.6,1806.6,1804.6,335
08:50 26.05.22,1803.6,1805.6,1805.7,1802.6,405
08:55 26.05.22,1802.6,1802.6,1802.7,1800.7,255
09:00 26.05.22,1799.6,1803.6,1806.6,1798.7,1124
09:05 26.05.22,1800.7,1799.7,1800.7,1797.7,662
09:10 26.05.22,1795.6,1801.6,1801.6,1795.6,862
09:15 26.05.22,1799.6,1796.7,1802.6,1796.6,771
09:20 26.05.22,1805.6,1799.7,1806.6,1799.7,779
09:25 26.05.22,1808.6,1805.7,1808.6,1804.6,801
09:30 26.05.22,1808.6,1808.6,1810.6,1806.6,788
09:35 26.05.22,1811.6,1808.7,1811.6,1807.7,498
09:40 26.05.22,1818.6,1811.7,1818.6,1810.6,820
09:45 26.05.22,1815.7,1818.7,1819.6,1814.6,801
09:50 26.05.22,1821.7,1816.6,1822.6,1815.6,870
09:55 26.05.22,1823.7,1821.6,1824.6,1821.6,875
10:00 26.05.22,1824.6,1824.7,1828.7,1824.6,1051
10:05 26.05.22,1823.7,1823.6,1825.6,1822.6,652
10:10 26.05.22,1821.6,1823.7,1825.6,1820.6,827
10:15 26.05.22,1820.6,1820.7,1821.6,1818.7,603
10:20 26.05.22,1816.6,1819.6,1820.6,1816.6,669
10:25 26.05.22,1816.6,1816.6,1817.6,1815.6,471
10:30 26.05.22,1816.6,1816.6,1818.6,1815.7,495
10:35 26.05.22,1817.6,1816.6,1818.7,1815.6,426
10:40 26.05.22,1817.6,1816.7,1817.6,1815.6,267
10:45 26.05.22,1816.7,1817.6,1817.6,1816.6,278
10:50 26.05.22,1815.7,1818.6,1818.6,1815.7,280
10:55 26.05.22,1814.7,1815.7,1815.7,1814.7,102
11:00 26.05.22,1812.7,1814.7,1814.7,1812.6,468
11:05 26.05.22,1813.6,1811.7,1813.7,1811.7,388
11:10 26.05.22,1816.6,1813.7,1816.6,1813.7,371
11:15 26.05.22,1816.7,1816.6,1817.6,1815.6,351
11:20 26.05.22,1817.7,1816.7,1817.7,1816.6,251
11:25 26.05.22,1817.6,1817.7,1820.6,1816.7,458
11:30 26.05.22,1814.6,1816.6,1816.6,1814.6,214
11:35 26.05.22,1812.6,1814.6,1814.6,1812.6,143
11:40 26.05.22,1814.6,1812.6,1815.6,1812.6,285
11:45 26.05.22,1815.7,1814.7,1816.6,1814.6,238
11:50 26.05.22,1814.6,1815.6,1816.6,1814.6,379
11:55 26.05.22,1813.6,1814.6,1814.6,1811.9,348
12:00 26.05.22,1812.7,1813.6,1814.6,1812.6,356
12:05 26.05.22,1813.6,1812.7,1813.7,1812.7,107
12:10 26.05.22,1810.7,1813.6,1813.6,1810.7,235
12:15 26.05.22,1808.6,1810.7,1810.7,1807.6,505
12:20 26.05.22,1808.6,1808.6,1808.6,1805.6,449
12:25 26.05.22,1806.6,1808.6,1808.6,1806.6,236
12:30 26.05.22,1806.6,1806.6,1806.7,1806.6,176
12:35 26.05.22,1807.6,1805.6,1807.6,1805.6,286
12:40 26.05.22,1807.7,1807.6,1807.7,1806.6,213
12:45 26.05.22,1808.7,1809.6,1810.6,1808.7,222
12:50 26.05.22,1808.7,1807.7,1808.7,1807.6,261
12:55 26.05.22,1808.6,1809.7,1810.7,1808.6,306
13:00 26.05.22,1810.6,1807.6,1810.6,1807.6,212
13:05 26.05.22,1811.6,1810.7,1811.6,1810.6,389
13:10 26.05.22,1812.6,1811.7,1812.6,1810.7,370
13:15 26.05.22,1813.6,1812.6,1814.6,1811.6,314
13:20 26.05.22,1813.7,1813.6,1814.7,1813.6,263
13:25 26.05.22,1814.7,1815.6,1817.6,1813.6,586
13:30 26.05.22,1812.7,1815.6,1815.6,1811.6,403
13:35 26.05.22,1812.7,1811.7,1813.6,1811.7,237
13:40 26.05.22,1811.6,1812.7,1813.6,1811.6,169
13:45 26.05.22,1811.6,1811.6,1811.6,1810.6,300
13:50 26.05.22,1808.6,1810.7,1811.6,1808.6,271
13:55 26.05.22,1808.6,1808.6,1808.6,1807.6,92
14:00 26.05.22,1806.6,1807.7,1807.7,1804.6,704
14:05 26.05.22,1804.7,1806.6,1806.6,1804.7,189
14:10 26.05.22,1804.7,1804.6,1805.6,1804.6,180
14:15 26.05.22,1805.6,1803.7,1805.6,1803.6,373
14:20 26.05.22,1804.6,1804.6,1805.6,1804.6,174
14:25 26.05.22,1803.7,1804.6,1804.6,1803.7,55
14:30 26.05.22,1804.7,1802.7,1804.7,1802.6,527
14:35 26.05.22,1806.7,1804.7,1806.7,1804.6,332
14:40 26.05.22,1808.6,1806.7,1808.6,1806.6,408
14:45 26.05.22,1809.6,1808.6,1809.7,1807.7,222
14:50 26.05.22,1810.7,1809.6,1811.6,1809.6,298
14:55 26.05.22,1809.7,1810.7,1811.6,1808.7,239
15:00 26.05.22,1812.6,1810.6,1812.6,1809.7,317
15:05 26.05.22,1813.6,1811.7,1813.7,1811.6,483
15:10 26.05.22,1812.6,1813.6,1814.6,1812.6,266
15:15 26.05.22,1811.7,1812.6,1812.6,1810.6,361
15:20 26.05.22,1814.6,1811.7,1814.6,1810.6,298
15:25 26.05.22,1815.6,1814.6,1815.7,1814.6,376
15:30 26.05.22,1817.6,1815.6,1817.6,1815.6,490
15:35 26.05.22,1819.6,1817.6,1819.7,1816.7,710
15:40 26.05.22,1816.6,1818.7,1819.6,1816.6,682
15:45 26.05.22,1820.6,1816.6,1820.6,1814.6,607
15:50 26.05.22,1820.6,1820.6,1822.6,1819.6,862
15:55 26.05.22,1821.6,1821.6,1822.6,1820.6,453
16:00 26.05.22,1822.7,1821.6,1823.7,1821.6,670
16:05 26.05.22,1824.6,1822.7,1827.6,1822.7,854
16:10 26.05.22,1827.7,1824.7,1828.6,1823.6,610
16:15 26.05.22,1827.7,1829.6,1833.6,1827.6,961
16:20 26.05.22,1830.6,1827.7,1831.7,1827.7,563
16:25 26.05.22,1828.6,1830.6,1830.6,1827.7,616
16:30 26.05.22,1830.7,1828.7,1830.7,1828.7,565
16:35 26.05.22,1833.6,1830.7,1835.6,1830.7,972
16:40 26.05.22,1834.7,1833.6,1835.6,1832.6,497
16:45 26.05.22,1834.7,1835.6,1835.6,1831.8,845
08:45 27.05.22,1836.7,1840.1,1840.6,1834.7,805
08:50 27.05.22,1836.6,1836.7,1837.6,1836.6,243
08:55 27.05.22,1835.6,1836.6,1836.6,1835.6,280
09:00 27.05.22,1831.6,1834.7,1835.6,1831.6,1019
09:05 27.05.22,1828.6,1830.7,1831.7,1828.6,730
09:10 27.05.22,1824.6,1828.6,1830.6,1821.6,1106
09:15 27.05.22,1823.6,1824.6,1826.6,1822.6,796
09:20 27.05.22,1820.6,1822.6,1825.6,1819.6,1006
09:25 27.05.22,1822.6,1820.6,1823.6,1819.7,772
09:30 27.05.22,1822.6,1820.7,1823.6,1817.6,1083
09:35 27.05.22,1820.6,1822.7,1823.7,1820.6,603
09:40 27.05.22,1822.6,1819.6,1822.6,1819.6,330
09:45 27.05.22,1820.7,1822.6,1822.6,1819.6,539
09:50 27.05.22,1824.7,1820.7,1825.6,1820.6,471
09:55 27.05.22,1824.6,1824.6,1825.6,1823.6,412
10:00 27.05.22,1824.6,1824.6,1825.6,1823.6,350
10:05 27.05.22,1821.6,1824.6,1824.6,1821.6,441
10:10 27.05.22,1821.7,1821.6,1822.6,1820.6,245
10:15 27.05.22,1820.7,1821.7,1823.6,1820.6,323
10:20 27.05.22,1820.7,1820.7,1820.7,1820.6,121
10:25 27.05.22,1821.6,1822.6,1824.6,1821.6,412
10:30 27.05.22,1822.6,1821.6,1823.6,1821.6,394
10:35 27.05.22,1823.6,1822.6,1823.6,1822.6,324
10:40 27.05.22,1820.7,1823.6,1823.6,1820.7,288
10:45 27.05.22,1817.6,1820.7,1820.7,1816.7,519
10:50 27.05.22,1815.7,1817.6,1817.6,1815.6,405
10:55 27.05.22,1818.6,1815.7,1818.6,1815.6,366
11:00 27.05.22,1812.7,1818.7,1818.7,1812.7,511
11:05 27.05.22,1812.6,1812.7,1814.6,1812.6,699
11:10 27.05.22,1812.6,1812.6,1813.6,1812.6,366
11:15 27.05.22,1810.7,1811.7,1812.6,1810.6,685
11:20 27.05.22,1810.7,1810.7,1812.6,1810.7,328
11:25 27.05.22,1808.7,1810.7,1810.7,1808.6,408
11:30 27.05.22,1806.6,1808.7,1808.7,1806.6,589
11:35 27.05.22,1810.6,1806.6,1810.7,1806.6,655
11:40 27.05.22,1812.6,1810.6,1814.6,1810.6,413
11:45 27.05.22,1816.7,1812.6,1816.7,1812.6,511
11:50 27.05.22,1816.7,1815.7,1817.6,1815.6,480
11:55 27.05.22,1815.6,1816.7,1816.7,1815.6,252
12:00 27.05.22,1810.6,1815.6,1815.6,1810.6,413
12:05 27.05.22,1810.6,1810.7,1813.6,1810.6,325
12:10 27.05.22,1812.7,1810.6,1814.6,1810.6,275
12:15 27.05.22,1811.7,1812.6,1812.6,1810.7,210
12:20 27.05.22,1811.7,1811.7,1812.6,1811.6,138
12:25 27.05.22,1808.6,1810.6,1810.6,1808.6,319
12:30 27.05.22,1808.7,1808.6,1809.7,1807.7,356
12:35 27.05.22,1809.6,1809.7,1811.6,1808.6,252
12:40 27.05.22,1809.6,1808.7,1810.6,1808.6,306
12:45 27.05.22,1809.7,1810.6,1810.6,1809.6,209
12:50 27.05.22,1810.7,1809.7,1811.6,1809.6,166
12:55 27.05.22,1812.6,1810.7,1812.6,1810.7,235
13:00 27.05.22,1809.6,1812.6,1812.6,1809.6,166
13:05 27.05.22,1809.6,1809.6,1809.6,1809.6,11
13:10 27.05.22,1810.7,1810.6,1810.7,1809.6,213
13:15 27.05.22,1809.6,1810.7,1812.6,1809.6,210
13:20 27.05.22,1811.6,1809.6,1812.6,1809.6,247
13:25 27.05.22,1813.6,1811.7,1813.6,1811.6,194
13:30 27.05.22,1811.7,1813.6,1813.6,1811.7,159
13:35 27.05.22,1811.7,1811.7,1811.7,1811.7,5
13:40 27.05.22,1810.6,1811.7,1811.7,1810.6,79
13:45 27.05.22,1809.6,1810.6,1810.6,1809.6,69
13:50 27.05.22,1806.7,1808.7,1808.7,1806.7,139
13:55 27.05.22,1810.6,1806.7,1810.6,1806.6,389
14:00 27.05.22,1809.7,1808.7,1810.6,1808.7,279
14:05 27.05.22,1810.7,1809.7,1811.6,1809.7,126
14:10 27.05.22,1809.6,1810.7,1810.7,1809.6,138
14:15 27.05.22,1809.6,1810.6,1810.6,1809.6,56
14:20 27.05.22,1810.6,1808.7,1810.6,1808.7,202
14:25 27.05.22,1810.7,1811.6,1811.6,1810.6,138
14:30 27.05.22,1814.6,1811.6,1814.6,1811.6,377
14:35 27.05.22,1814.7,1814.6,1816.7,1814.6,430
14:40 27.05.22,1812.7,1814.7,1814.7,1812.6,233
14:45 27.05.22,1815.6,1813.7,1816.6,1813.7,205
14:50 27.05.22,1814.6,1815.6,1815.6,1814.6,107
14:55 27.05.22,1813.7,1814.6,1814.6,1813.7,300
15:00 27.05.22,1812.7,1814.6,1814.6,1812.7,223
15:05 27.05.22,1819.7,1813.6,1819.7,1813.6,508
15:10 27.05.22,1821.6,1819.7,1822.7,1818.6,622
15:15 27.05.22,1817.6,1821.6,1821.7,1816.7,445
15:20 27.05.22,1816.6,1817.6,1817.7,1815.6,287
15:25 27.05.22,1818.7,1816.6,1818.7,1815.6,343
15:30 27.05.22,1818.7,1818.7,1820.6,1818.6,375
15:35 27.05.22,1819.7,1818.7,1820.6,1817.6,332
15:40 27.05.22,1818.6,1819.7,1820.6,1817.7,260
15:45 27.05.22,1819.6,1817.7,1819.6,1816.6,298
15:50 27.05.22,1820.7,1819.6,1820.7,1819.6,278
15:55 27.05.22,1819.6,1820.7,1820.7,1819.6,612
16:00 27.05.22,1818.6,1819.6,1819.6,1816.7,388
16:05 27.05.22,1818.7,1819.6,1819.6,1818.6,423
16:10 27.05.22,1821.7,1820.6,1821.7,1820.6,234
16:15 27.05.22,1818.6,1821.7,1821.7,1818.6,523
16:20 27.05.22,1819.7,1818.6,1819.7,1818.6,267
16:25 27.05.22,1817.7,1819.7,1819.7,1817.7,281
16:30 27.05.22,1816.8,1817.7,1817.7,1816.8,23
16:35 27.05.22,1816.6,1816.8,1816.8,1815.6,517
16:40 27.05.22,1816.6,1816.6,1816.6,1813.6,426
16:45 27.05.22,1815.6,1815.7,1816.6,1815.6,430
08:45 30.05.22,1833.8,1841.1,1841.1,1833.6,853
08:50 30.05.22,1834.7,1835.7,1836.6,1834.6,447
08:55 30.05.22,1838.6,1834.7,1839.6,1834.7,574
09:00 30.05.22,1836.6,1838.6,1841.6,1836.6,988
09:05 30.05.22,1834.6,1837.6,1838.6,1830.7,766
09:10 30.05.22,1832.7,1835.6,1835.6,1832.6,429
09:15 30.05.22,1832.7,1832.7,1834.6,1830.6,806
09:20 30.05.22,1832.6,1833.6,1834.6,1831.6,532
09:25 30.05.22,1834.7,1832.7,1835.7,1832.6,540
09:30 30.05.22,1837.7,1834.6,1837.7,1834.6,481
09:35 30.05.22,1836.6,1838.6,1838.6,1835.6,493
09:40 30.05.22,1837.6,1836.6,1837.6,1835.6,316
09:45 30.05.22,1835.6,1836.7,1837.6,1835.6,262
09:50 30.05.22,1837.6,1835.6,1837.6,1834.6,270
09:55 30.05.22,1837.7,1837.6,1839.6,1837.6,459
10:00 30.05.22,1837.6,1837.7,1838.6,1837.6,141
10:05 30.05.22,1839.7,1837.6,1840.6,1837.6,320
10:10 30.05.22,1837.7,1839.7,1839.7,1837.7,322
10:15 30.05.22,1834.7,1837.7,1838.6,1834.7,444
10:20 30.05.22,1835.7,1834.7,1836.6,1833.6,443
10:25 30.05.22,1839.6,1836.7,1839.6,1836.6,363
10:30 30.05.22,1838.7,1839.6,1839.6,1838.6,294
10:35 30.05.22,1837.7,1838.6,1838.6,1837.6,263
10:40 30.05.22,1837.6,1837.7,1838.6,1837.6,224
10:45 30.05.22,1837.7,1837.6,1838.7,1837.6,395
10:50 30.05.22,1839.7,1837.7,1840.6,1837.7,330
10:55 30.05.22,1838.6,1839.7,1839.7,1838.6,238
11:00 30.05.22,1840.7,1838.6,1841.6,1838.6,296
11:05 30.05.22,1841.6,1840.7,1844.6,1840.7,836
11:10 30.05.22,1845.6,1841.6,1845.6,1841.6,618
11:15 30.05.22,1846.7,1846.6,1847.6,1846.6,637
11:20 30.05.22,1846.6,1846.7,1846.7,1843.6,597
11:25 30.05.22,1848.6,1846.6,1848.7,1846.6,453
11:30 30.05.22,1846.6,1848.6,1848.6,1846.6,398
11:35 30.05.22,1849.6,1846.6,1849.6,1846.6,296
11:40 30.05.22,1848.6,1849.6,1849.6,1848.6,240
11:45 30.05.22,1847.7,1848.6,1849.6,1847.7,224
11:50 30.05.22,1846.7,1846.6,1847.6,1845.6,651
11:55 30.05.22,1848.6,1846.7,1848.6,1846.7,110
12:00 30.05.22,1846.6,1848.6,1848.6,1846.6,229
12:05 30.05.22,1846.7,1846.6,1848.6,1846.6,281
12:10 30.05.22,1847.6,1846.7,1847.6,1845.7,258
12:15 30.05.22,1845.6,1847.6,1847.6,1845.6,415
12:20 30.05.22,1843.6,1845.6,1845.6,1843.6,319
12:25 30.05.22,1843.6,1843.6,1843.6,1840.7,481
12:30 30.05.22,1842.6,1843.6,1843.7,1842.6,254
12:35 30.05.22,1842.6,1842.6,1843.7,1842.6,177
12:40 30.05.22,1843.7,1842.6,1843.7,1842.6,263
12:45 30.05.22,1844.7,1843.7,1844.7,1843.6,293
12:50 30.05.22,1842.6,1843.6,1844.6,1842.6,287
12:55 30.05.22,1841.6,1842.7,1843.6,1841.6,175
13:00 30.05.22,1843.6,1842.6,1843.6,1841.6,192
13:05 30.05.22,1845.6,1843.6,1845.6,1843.6,268
13:10 30.05.22,1845.6,1844.7,1845.6,1844.6,184
13:15 30.05.22,1844.6,1845.6,1845.6,1843.6,151
13:20 30.05.22,1845.6,1844.6,1845.6,1843.7,255
13:25 30.05.22,1847.6,1845.6,1847.6,1845.6,222
13:30 30.05.22,1848.6,1847.6,1848.6,1847.6,175
13:35 30.05.22,1847.7,1848.6,1848.6,1847.7,166
13:40 30.05.22,1847.7,1847.7,1848.6,1847.6,181
13:45 30.05.22,1848.6,1847.7,1848.6,1847.6,164
13:50 30.05.22,1848.7,1848.6,1848.7,1848.6,117
13:55 30.05.22,1848.7,1848.6,1849.6,1848.6,240
14:00 30.05.22,1849.7,1848.7,1849.7,1848.6,192
14:05 30.05.22,1849.6,1849.7,1850.6,1848.6,335
14:10 30.05.22,1848.7,1849.6,1849.6,1848.6,178
14:15 30.05.22,1849.6,1850.6,1850.6,1848.6,417
14:20 30.05.22,1845.6,1849.6,1849.6,1845.6,407
14:25 30.05.22,1844.6,1845.6,1845.6,1843.7,237
14:30 30.05.22,1844.6,1844.7,1845.6,1844.6,195
14:35 30.05.22,1841.8,1844.6,1844.6,1841.8,175
14:40 30.05.22,1844.6,1840.9,1844.6,1840.9,307
14:45 30.05.22,1844.6,1844.6,1845.6,1844.6,195
14:50 30.05.22,1847.6,1844.6,1847.6,1844.6,201
14:55 30.05.22,1847.7,1847.6,1849.6,1847.6,207
15:00 30.05.22,1848.6,1847.7,1848.6,1847.7,176
15:05 30.05.22,1847.7,1848.6,1848.6,1847.6,199
15:10 30.05.22,1847.6,1848.7,1848.7,1847.6,247
15:15 30.05.22,1847.6,1847.6,1847.6,1846.6,121
15:20 30.05.22,1846.6,1847.6,1847.6,1845.6,340
15:25 30.05.22,1847.6,1846.6,1847.6,1846.6,172
15:30 30.05.22,1847.7,1847.6,1849.6,1847.6,310
15:35 30.05.22,1848.6,1847.7,1848.6,1846.6,355
15:40 30.05.22,1849.6,1848.6,1851.6,1848.6,604
15:45 30.05.22,1850.6,1849.6,1850.7,1849.6,280
15:50 30.05.22,1852.7,1850.7,1853.6,1850.7,472
15:55 30.05.22,1854.7,1852.7,1854.7,1851.6,491
16:00 30.05.22,1853.6,1854.7,1854.7,1853.6,233
16:05 30.05.22,1853.6,1853.6,1855.6,1853.6,546
16:10 30.05.22,1854.6,1853.6,1855.6,1853.6,478
16:15 30.05.22,1857.7,1854.6,1857.7,1854.6,548
16:20 30.05.22,1855.6,1857.6,1857.6,1855.6,599
16:25 30.05.22,1855.6,1855.6,1855.6,1854.6,277
16:30 30.05.22,1858.6,1855.6,1858.6,1855.6,553
16:35 30.05.22,1857.7,1858.7,1858.7,1856.6,610
16:40 30.05.22,1858.6,1857.6,1860.7,1857.6,911
16:45 30.05.22,1858.7,1858.6,1859.6,1858.6,1022
08:45 31.05.22,1852.6,1851.1,1855.6,1849.3,680
08:50 31.05.22,1854.7,1852.7,1856.7,1852.7,433
08:55 31.05.22,1852.6,1854.7,1856.6,1851.7,352
09:00 31.05.22,1858.6,1852.7,1858.6,1851.6,1026
09:05 31.05.22,1853.6,1857.7,1857.7,1850.6,1104
09:10 31.05.22,1847.7,1852.6,1853.6,1846.6,1243
09:15 31.05.22,1847.7,1848.7,1849.6,1845.6,1208
09:20 31.05.22,1846.6,1847.6,1847.6,1843.6,938
09:25 31.05.22,1846.6,1846.6,1847.6,1846.6,530
09:30 31.05.22,1844.7,1845.7,1845.7,1842.6,777
09:35 31.05.22,1842.6,1844.6,1845.6,1842.6,538
09:40 31.05.22,1843.7,1842.6,1843.7,1841.6,608
09:45 31.05.22,1843.6,1843.7,1844.6,1842.7,398
09:50 31.05.22,1843.6,1843.6,1844.6,1843.6,308
09:55 31.05.22,1842.7,1843.6,1845.6,1842.7,527
10:00 31.05.22,1847.6,1842.6,1847.6,1842.6,646
10:05 31.05.22,1847.6,1847.6,1847.6,1846.6,388
10:10 31.05.22,1845.7,1847.6,1847.6,1845.6,282
10:15 31.05.22,1849.7,1846.6,1851.6,1846.6,586
10:20 31.05.22,1849.7,1849.7,1850.6,1849.7,297
10:25 31.05.22,1849.6,1849.7,1851.6,1849.6,330
10:30 31.05.22,1847.6,1849.7,1850.6,1846.7,328
10:35 31.05.22,1848.6,1847.6,1848.6,1846.7,390
10:40 31.05.22,1850.6,1848.7,1851.6,1848.7,293
10:45 31.05.22,1849.6,1850.6,1850.6,1848.6,426
10:50 31.05.22,1854.6,1849.7,1854.6,1849.7,441
10:55 31.05.22,1858.6,1854.7,1861.6,1854.7,761
11:00 31.05.22,1856.7,1858.6,1859.6,1855.7,647
11:05 31.05.22,1863.6,1856.7,1863.6,1855.7,560
11:10 31.05.22,1857.6,1863.6,1865.6,1857.6,847
11:15 31.05.22,1861.7,1856.7,1862.6,1856.7,679
11:20 31.05.22,1862.7,1862.6,1865.6,1861.6,881
11:25 31.05.22,1862.7,1862.7,1863.7,1862.6,522
11:30 31.05.22,1860.6,1862.7,1863.6,1860.6,472
11:35 31.05.22,1856.6,1859.6,1859.7,1854.6,1019
11:40 31.05.22,1855.6,1856.6,1856.7,1854.6,468
11:45 31.05.22,1852.6,1855.7,1857.6,1852.6,646
11:50 31.05.22,1853.6,1852.7,1853.7,1852.6,546
11:55 31.05.22,1853.6,1852.7,1854.6,1852.6,379
12:00 31.05.22,1849.7,1852.6,1853.6,1849.7,533
12:05 31.05.22,1852.6,1849.7,1852.6,1849.6,353
12:10 31.05.22,1848.7,1851.6,1852.6,1848.7,433
12:15 31.05.22,1849.7,1848.7,1849.7,1848.6,257
12:20 31.05.22,1848.6,1849.6,1849.6,1847.7,449
12:25 31.05.22,1848.6,1848.6,1849.6,1847.6,371
12:30 31.05.22,1847.7,1848.6,1848.6,1847.6,139
12:35 31.05.22,1852.6,1847.7,1852.6,1847.7,688
12:40 31.05.22,1850.6,1852.6,1852.6,1850.6,457
12:45 31.05.22,1852.7,1850.6,1852.7,1850.6,294
12:50 31.05.22,1850.6,1852.7,1853.6,1850.6,399
12:55 31.05.22,1850.7,1850.6,1851.6,1850.6,320
13:00 31.05.22,1852.6,1851.7,1853.6,1851.7,316
13:05 31.05.22,1854.6,1852.6,1854.7,1852.6,390
13:10 31.05.22,1853.6,1854.6,1856.7,1852.7,498
13:15 31.05.22,1851.6,1853.6,1853.6,1851.6,266
13:20 31.05.22,1851.6,1852.6,1853.6,1851.6,310
13:25 31.05.22,1850.7,1851.6,1851.6,1850.7,97
13:30 31.05.22,1850.6,1851.6,1851.6,1849.7,465
13:35 31.05.22,1851.6,1850.6,1852.6,1850.6,251
13:40 31.05.22,1849.6,1851.6,1851.6,1849.6,90
13:45 31.05.22,1849.7,1849.7,1849.7,1849.6,220
13:50 31.05.22,1850.7,1849.7,1851.6,1849.7,333
13:55 31.05.22,1850.7,1849.7,1850.7,1849.7,290
14:00 31.05.22,1849.7,1851.7,1852.6,1849.7,484
14:05 31.05.22,1849.7,1849.7,1850.6,1849.6,309
14:10 31.05.22,1849.6,1850.6,1850.6,1849.6,105
14:15 31.05.22,1847.7,1849.6,1849.6,1847.6,569
14:20 31.05.22,1847.6,1848.6,1848.6,1847.6,266
14:25 31.05.22,1850.6,1848.6,1850.6,1848.6,602
14:30 31.05.22,1848.6,1850.6,1851.6,1847.7,413
14:35 31.05.22,1849.6,1848.7,1850.6,1848.7,455
14:40 31.05.22,1849.6,1849.6,1849.6,1849.6,5
14:45 31.05.22,1848.6,1848.7,1849.6,1848.6,524
14:50 31.05.22,1849.6,1849.6,1849.6,1848.6,218
14:55 31.05.22,1848.6,1848.7,1848.7,1847.6,295
15:00 31.05.22,1851.6,1848.7,1851.7,1848.7,321
15:05 31.05.22,1852.7,1851.7,1852.7,1851.6,389
15:10 31.05.22,1853.7,1854.6,1854.6,1852.6,494
15:15 31.05.22,1851.7,1853.7,1854.6,1850.7,471
15:20 31.05.22,1852.6,1853.6,1853.6,1851.6,241
15:25 31.05.22,1851.7,1851.6,1852.6,1851.6,304
15:30 31.05.22,1849.6,1851.6,1853.6,1848.6,624
15:35 31.05.22,1849.7,1848.7,1850.6,1848.6,617
15:40 31.05.22,1848.7,1850.6,1850.6,1848.6,321
15:45 31.05.22,1848.6,1849.6,1851.6,1848.6,539
15:50 31.05.22,1849.6,1848.6,1849.7,1847.6,792
15:55 31.05.22,1852.6,1849.7,1853.6,1849.7,714
16:00 31.05.22,1849.7,1852.6,1853.6,1849.7,427
16:05 31.05.22,1849.6,1849.7,1851.6,1849.6,498
16:10 31.05.22,1851.6,1849.6,1852.6,1848.6,482
16:15 31.05.22,1852.6,1851.7,1852.7,1850.7,617
16:20 31.05.22,1852.7,1853.6,1854.7,1851.7,842
