DatoCzas,Close,Open,Low,High,Volume
Apr 2 2020 3:00:00 PM,71820.0,71952.0,72871.0,71184.0,5672.0
Apr 2 2020 4:00:00 PM,73471.0,71851.0,73932.0,71555.0,3715.0
Apr 2 2020 5:00:00 PM,72922.0,73477.0,73525.0,72355.0,2198.0
Apr 2 2020 6:00:00 PM,73101.0,72942.0,73432.0,72777.0,2013.0
Apr 2 2020 7:00:00 PM,71886.0,73173.0,73278.0,71830.0,2379.0
Apr 2 2020 8:00:00 PM,72341.0,71900.0,72440.0,70960.0,2782.0
Apr 2 2020 9:00:00 PM,72235.0,72318.0,72538.0,71716.0,3034.0
Apr 2 2020 10:00:00 PM,72168.0,72266.0,72357.0,71770.0,1496.0
Apr 3 2020 2:00:00 PM,72021.0,72641.0,72724.0,71253.0,2026.0
Apr 3 2020 3:00:00 PM,70434.0,72067.0,72408.0,70306.0,3058.0
Apr 3 2020 5:00:00 PM,68339.0,69697.0,70802.0,68024.0,5226.0
Apr 3 2020 6:00:00 PM,69050.0,68338.0,69050.0,67635.0,3794.0
Apr 3 2020 7:00:00 PM,68908.0,69030.0,69308.0,68411.0,2059.0
Apr 3 2020 8:00:00 PM,69290.0,68868.0,69301.0,68183.0,2612.0
Apr 3 2020 9:00:00 PM,69206.0,69318.0,69457.0,68421.0,2287.0
Apr 6 2020 2:00:00 PM,73314.0,72308.0,73400.0,72141.0,1729.0
Apr 6 2020 4:00:00 PM,74711.0,74373.0,75119.0,73158.0,5430.0
Apr 6 2020 5:00:00 PM,74678.0,74779.0,75193.0,74615.0,1540.0
Apr 6 2020 6:00:00 PM,74830.0,74676.0,75023.0,74476.0,1324.0
Apr 6 2020 7:00:00 PM,74840.0,74847.0,75280.0,74609.0,1485.0
Apr 6 2020 8:00:00 PM,73321.0,74796.0,74866.0,73235.0,2701.0
Apr 6 2020 9:00:00 PM,73911.0,73243.0,74266.0,72530.0,4308.0
Apr 6 2020 10:00:00 PM,74372.0,73874.0,74541.0,73792.0,2002.0
Apr 7 2020 2:00:00 PM,79267.0,77594.0,79468.0,77450.0,3445.0
Apr 7 2020 3:00:00 PM,79058.0,79275.0,79921.0,78768.0,3439.0
Apr 7 2020 4:00:00 PM,78219.0,79062.0,79138.0,77710.0,3668.0
Apr 7 2020 5:00:00 PM,78825.0,78158.0,79245.0,77978.0,2545.0
Apr 7 2020 7:00:00 PM,78375.0,78435.0,79367.0,77916.0,4544.0
Apr 7 2020 8:00:00 PM,77261.0,77988.0,78182.0,77196.0,2981.0
Apr 7 2020 9:00:00 PM,76418.0,77307.0,77756.0,76280.0,3427.0
Apr 7 2020 10:00:00 PM,76376.0,76439.0,76646.0,75999.0,1688.0
Apr 8 2020 2:00:00 PM,76588.0,77366.0,77678.0,76297.0,1945.0
Apr 8 2020 3:00:00 PM,76363.0,76526.0,77093.0,76072.0,2939.0
Apr 8 2020 4:00:00 PM,77125.0,76421.0,77436.0,76117.0,2719.0
Apr 8 2020 5:00:00 PM,77695.0,77135.0,78287.0,76724.0,3524.0
Apr 8 2020 8:00:00 PM,78618.0,77587.0,78715.0,77282.0,6771.0
Apr 8 2020 9:00:00 PM,78577.0,78575.0,79062.0,78452.0,3283.0
Apr 8 2020 10:00:00 PM,78899.0,78550.0,79050.0,78489.0,1960.0
Apr 9 2020 2:00:00 PM,79097.0,77801.0,79216.0,77539.0,2101.0
Apr 9 2020 3:00:00 PM,79901.0,79104.0,79983.0,78974.0,3339.0
Apr 9 2020 5:00:00 PM,79234.0,79817.0,80403.0,78874.0,6481.0
Apr 9 2020 8:00:00 PM,77700.0,78425.0,79579.0,77365.0,8917.0
Apr 9 2020 10:00:00 PM,78019.0,77922.0,78365.0,77636.0,5218.0
Apr 13 2020 2:00:00 PM,76908.0,77095.0,77440.0,76597.0,2309.0
Apr 13 2020 3:00:00 PM,76669.0,76940.0,77786.0,76343.0,3577.0
Apr 13 2020 4:00:00 PM,76726.0,76698.0,77682.0,76547.0,3703.0
Apr 13 2020 5:00:00 PM,77189.0,76758.0,77438.0,76233.0,2672.0
Apr 13 2020 6:00:00 PM,77679.0,77196.0,78090.0,77113.0,2496.0
Apr 13 2020 7:00:00 PM,78255.0,77628.0,78504.0,77264.0,3087.0
Apr 13 2020 9:00:00 PM,78767.0,78094.0,78862.0,77524.0,5905.0
Apr 13 2020 10:00:00 PM,79087.0,78726.0,79264.0,78579.0,1703.0
Apr 14 2020 3:00:00 PM,81043.0,80248.0,81094.0,79958.0,5356.0
Apr 14 2020 4:00:00 PM,81215.0,81077.0,81653.0,81020.0,2485.0
Apr 14 2020 5:00:00 PM,81156.0,81185.0,81545.0,80992.0,2128.0
Apr 14 2020 8:00:00 PM,80551.0,80516.0,81400.0,80188.0,5062.0
Apr 14 2020 9:00:00 PM,79941.0,80574.0,80574.0,79775.0,2568.0
Apr 14 2020 10:00:00 PM,80069.0,79948.0,80238.0,79722.0,1145.0
Apr 15 2020 2:00:00 PM,78229.0,78098.0,78669.0,78015.0,1965.0
Apr 15 2020 3:00:00 PM,78603.0,78225.0,78749.0,77741.0,2834.0
Apr 15 2020 4:00:00 PM,78440.0,78624.0,78730.0,78201.0,2147.0
Apr 15 2020 5:00:00 PM,78789.0,78462.0,78928.0,78215.0,1969.0
Apr 15 2020 6:00:00 PM,79585.0,78826.0,79780.0,78730.0,2214.0
Apr 15 2020 7:00:00 PM,79490.0,79605.0,80200.0,79330.0,2751.0
Apr 15 2020 9:00:00 PM,79437.0,79453.0,79812.0,79057.0,4914.0
Apr 15 2020 10:00:00 PM,79454.0,79391.0,79454.0,78989.0,1544.0
Apr 16 2020 2:00:00 PM,80011.0,79785.0,80252.0,79441.0,1987.0
Apr 16 2020 4:00:00 PM,78682.0,78703.0,80367.0,77995.0,5178.0
Apr 16 2020 5:00:00 PM,78959.0,78696.0,79088.0,78358.0,1793.0
Apr 16 2020 8:00:00 PM,77917.0,78073.0,79016.0,77555.0,5779.0
Apr 16 2020 9:00:00 PM,77953.0,77943.0,78392.0,77598.0,2933.0
Apr 17 2020 2:00:00 PM,79771.0,80531.0,80752.0,77786.0,4524.0
Apr 17 2020 5:00:00 PM,78453.0,78638.0,80043.0,78293.0,6258.0
Apr 17 2020 6:00:00 PM,78949.0,78412.0,79106.0,78314.0,1650.0
Apr 17 2020 7:00:00 PM,78230.0,78968.0,79080.0,78054.0,1653.0
Apr 17 2020 8:00:00 PM,78570.0,78208.0,78593.0,77878.0,2025.0
Apr 17 2020 9:00:00 PM,79189.0,78569.0,79190.0,78403.0,2174.0
Apr 20 2020 3:00:00 PM,77729.0,77155.0,77790.0,76712.0,4247.0
Apr 20 2020 5:00:00 PM,78605.0,78237.0,78646.0,77587.0,4136.0
Apr 20 2020 6:00:00 PM,78964.0,78673.0,79195.0,78567.0,2137.0
Apr 20 2020 8:00:00 PM,78592.0,79778.0,80394.0,78519.0,6603.0
Apr 20 2020 9:00:00 PM,79319.0,78553.0,79397.0,78482.0,2208.0
Apr 20 2020 10:00:00 PM,79469.0,79339.0,79508.0,78783.0,1612.0
Apr 22 2020 2:00:00 PM,79570.0,78770.0,79830.0,78314.0,2268.0
Apr 22 2020 3:00:00 PM,80041.0,79598.0,80041.0,79141.0,2746.0
Apr 22 2020 4:00:00 PM,81132.0,80037.0,81222.0,79923.0,2463.0
Apr 22 2020 5:00:00 PM,81017.0,81144.0,81433.0,80786.0,2187.0
Apr 22 2020 7:00:00 PM,80984.0,80666.0,81318.0,80492.0,3993.0
Apr 22 2020 8:00:00 PM,80851.0,80967.0,80990.0,80646.0,1540.0
Apr 22 2020 9:00:00 PM,80867.0,80839.0,81095.0,80595.0,1840.0
Apr 22 2020 10:00:00 PM,80549.0,80861.0,80930.0,80425.0,2160.0
Apr 23 2020 4:00:00 PM,81388.0,81164.0,81900.0,80240.0,6334.0
Apr 23 2020 5:00:00 PM,80956.0,81426.0,81488.0,80737.0,1856.0
Apr 23 2020 6:00:00 PM,80380.0,80992.0,81068.0,79826.0,2648.0
Apr 23 2020 7:00:00 PM,79105.0,80396.0,80826.0,78771.0,3621.0
Apr 23 2020 8:00:00 PM,80508.0,79126.0,80599.0,78621.0,3211.0
Apr 23 2020 9:00:00 PM,79578.0,80475.0,80523.0,79519.0,2730.0
Apr 23 2020 10:00:00 PM,79424.0,79514.0,79866.0,79237.0,1820.0
Apr 24 2020 2:00:00 PM,78322.0,78335.0,78914.0,77779.0,3284.0
