DatoCzas,Close,Open,Low,High,Volume
May 11 2021 4:00:00 AM,1350.0,1342.0,1352.9,1340.2,629.0
May 11 2021 5:00:00 AM,1338.5,1350.0,1350.3,1337.8,576.0
May 11 2021 6:00:00 AM,1340.0,1338.6,1341.5,1338.2,140.0
May 11 2021 8:00:00 AM,1343.1,1345.5,1355.1,1341.1,436.0
May 11 2021 9:00:00 AM,1325.5,1343.0,1343.2,1322.5,417.0
May 12 2021 3:00:00 AM,1326.0,1302.0,1326.0,1302.0,47.0
May 12 2021 4:00:00 AM,1327.2,1326.0,1334.2,1324.5,775.0
May 12 2021 5:00:00 AM,1321.6,1327.3,1334.1,1305.0,580.0
May 12 2021 6:00:00 AM,1321.0,1321.7,1333.0,1310.1,534.0
May 12 2021 8:00:00 AM,1354.9,1321.0,1356.0,1321.0,2197.0
May 12 2021 9:00:00 AM,1362.5,1354.9,1368.0,1354.0,1393.0
May 13 2021 3:00:00 AM,1350.2,1326.0,1350.2,1326.0,32.0
May 13 2021 4:00:00 AM,1362.0,1350.2,1362.0,1350.2,496.0
May 13 2021 5:00:00 AM,1352.7,1362.0,1363.2,1350.0,511.0
May 13 2021 6:00:00 AM,1361.5,1354.0,1363.0,1352.6,395.0
May 13 2021 8:00:00 AM,1353.2,1354.5,1355.9,1350.1,839.0
May 13 2021 9:00:00 AM,1345.4,1353.2,1354.1,1345.0,370.0
May 13 2021 11:00:00 AM,1345.4,1345.4,1345.4,1345.4,2.0
May 14 2021 4:00:00 AM,1360.6,1355.0,1362.4,1345.0,929.0
May 14 2021 5:00:00 AM,1372.2,1361.1,1375.0,1360.0,2198.0
May 14 2021 6:00:00 AM,1363.7,1372.2,1372.2,1362.0,1255.0
May 14 2021 8:00:00 AM,1363.6,1362.5,1370.1,1357.0,1537.0
May 14 2021 9:00:00 AM,1361.4,1363.6,1372.0,1361.0,614.0
May 14 2021 11:00:00 AM,1361.6,1361.6,1361.6,1361.6,1.0
May 14 2021 12:00:00 PM,1361.6,1361.6,1361.6,1361.6,1.0
May 17 2021 3:00:00 AM,1370.0,1360.0,1370.0,1360.0,26.0
May 17 2021 4:00:00 AM,1370.1,1371.0,1375.3,1370.0,390.0
May 17 2021 5:00:00 AM,1366.8,1371.0,1374.2,1365.0,392.0
May 17 2021 6:00:00 AM,1362.6,1367.0,1367.0,1361.9,415.0
May 17 2021 8:00:00 AM,1358.0,1362.5,1368.0,1356.0,1069.0
May 17 2021 9:00:00 AM,1355.3,1358.0,1363.0,1355.0,498.0
May 18 2021 3:00:00 AM,1357.1,1356.0,1357.1,1356.0,32.0
May 18 2021 4:00:00 AM,1360.0,1357.5,1362.9,1356.0,694.0
May 18 2021 5:00:00 AM,1362.2,1360.0,1365.1,1356.0,1101.0
May 18 2021 6:00:00 AM,1352.0,1362.2,1362.4,1352.0,288.0
May 18 2021 8:00:00 AM,1357.4,1353.2,1361.1,1348.0,938.0
May 18 2021 9:00:00 AM,1356.1,1357.4,1361.8,1354.6,660.0
May 19 2021 3:00:00 AM,1356.0,1350.0,1356.0,1350.0,65.0
May 19 2021 4:00:00 AM,1361.1,1356.0,1363.7,1356.0,411.0
May 19 2021 5:00:00 AM,1364.5,1361.5,1365.5,1359.2,439.0
May 19 2021 6:00:00 AM,1367.5,1364.5,1371.0,1364.1,217.0
May 19 2021 8:00:00 AM,1371.2,1367.5,1372.0,1365.6,391.0
May 19 2021 9:00:00 AM,1380.0,1373.0,1380.0,1365.6,549.0
May 20 2021 3:00:00 AM,1375.1,1370.0,1375.1,1370.0,37.0
May 20 2021 4:00:00 AM,1376.1,1375.1,1381.0,1375.1,165.0
May 20 2021 5:00:00 AM,1373.0,1376.1,1377.4,1372.8,122.0
May 20 2021 6:00:00 AM,1373.1,1375.0,1375.5,1373.0,93.0
May 20 2021 8:00:00 AM,1379.1,1373.1,1382.1,1373.1,200.0
May 20 2021 9:00:00 AM,1381.6,1379.4,1395.0,1379.4,580.0
May 21 2021 3:00:00 AM,1382.0,1382.0,1382.0,1382.0,1.0
May 21 2021 4:00:00 AM,1395.1,1396.0,1400.0,1390.0,871.0
May 21 2021 5:00:00 AM,1395.7,1395.1,1402.0,1391.0,467.0
May 21 2021 6:00:00 AM,1392.9,1396.0,1402.0,1392.9,441.0
May 21 2021 8:00:00 AM,1392.2,1393.0,1403.1,1390.6,620.0
May 21 2021 9:00:00 AM,1397.3,1392.3,1397.4,1391.0,282.0
May 21 2021 11:00:00 AM,1397.3,1397.3,1397.3,1397.3,2.0
May 24 2021 3:00:00 AM,1390.8,1382.0,1390.8,1382.0,27.0
May 24 2021 4:00:00 AM,1401.1,1390.8,1402.0,1390.8,504.0
May 24 2021 5:00:00 AM,1397.6,1401.1,1404.6,1397.5,267.0
May 24 2021 6:00:00 AM,1398.1,1397.6,1401.2,1392.6,389.0
May 24 2021 8:00:00 AM,1400.7,1398.1,1405.1,1398.1,573.0
May 24 2021 9:00:00 AM,1401.1,1400.7,1409.9,1399.6,215.0
May 25 2021 4:00:00 AM,1413.0,1415.0,1417.5,1408.0,762.0
May 25 2021 5:00:00 AM,1415.0,1413.0,1417.3,1412.0,683.0
May 25 2021 6:00:00 AM,1412.5,1414.0,1418.0,1412.1,517.0
May 25 2021 8:00:00 AM,1422.1,1416.7,1425.0,1415.0,580.0
May 25 2021 9:00:00 AM,1423.5,1422.1,1426.0,1421.1,186.0
May 26 2021 3:00:00 AM,1430.0,1420.0,1430.0,1420.0,49.0
May 26 2021 4:00:00 AM,1424.1,1420.0,1426.1,1420.0,430.0
