DateTime,Close,Open,Low,High,Volume
13:00 22.07.22,27899.0,27899.0,27889.0,27909.0,1855.0
13:05 22.07.22,27889.0,27899.0,27889.0,27899.0,821.0
13:15 22.07.22,27899.0,27899.0,27899.0,27899.0,1139.0
13:20 22.07.22,27899.0,27909.0,27899.0,27909.0,941.0
13:25 22.07.22,27889.0,27889.0,27879.0,27889.0,791.0
13:30 22.07.22,27879.0,27899.0,27879.0,27899.0,472.0
13:35 22.07.22,27889.0,27879.0,27879.0,27889.0,1076.0
13:40 22.07.22,27899.0,27899.0,27899.0,27909.0,1163.0
13:45 22.07.22,27909.0,27909.0,27899.0,27909.0,674.0
13:50 22.07.22,27899.0,27909.0,27889.0,27909.0,704.0
14:00 22.07.22,27899.0,27889.0,27889.0,27899.0,2613.0
14:05 22.07.22,27889.0,27889.0,27889.0,27889.0,106.0
14:10 22.07.22,27909.0,27889.0,27889.0,27909.0,1138.0
14:15 22.07.22,27909.0,27899.0,27899.0,27909.0,854.0
14:20 22.07.22,27899.0,27899.0,27899.0,27909.0,591.0
14:25 22.07.22,27889.0,27899.0,27889.0,27899.0,901.0
14:35 22.07.22,27889.0,27889.0,27879.0,27899.0,1811.0
14:40 22.07.22,27879.0,27879.0,27879.0,27879.0,231.0
14:45 22.07.22,27889.0,27889.0,27889.0,27889.0,701.0
15:00 22.07.22,27909.0,27899.0,27899.0,27909.0,2175.0
15:05 22.07.22,27899.0,27899.0,27899.0,27909.0,756.0
15:15 22.07.22,27919.0,27909.0,27909.0,27919.0,1771.0
15:20 22.07.22,27919.0,27909.0,27909.0,27919.0,559.0
15:25 22.07.22,27919.0,27909.0,27909.0,27919.0,1039.0
15:30 22.07.22,27899.0,27909.0,27899.0,27909.0,1856.0
15:35 22.07.22,27929.0,27889.0,27889.0,27929.0,4799.0
15:40 22.07.22,27929.0,27939.0,27929.0,27939.0,1383.0
15:45 22.07.22,27909.0,27939.0,27879.0,27939.0,4492.0
15:50 22.07.22,27879.0,27919.0,27859.0,27939.0,4014.0
15:55 22.07.22,27839.0,27869.0,27839.0,27869.0,3653.0
16:00 22.07.22,27809.0,27829.0,27799.0,27829.0,2838.0
16:05 22.07.22,27779.0,27799.0,27769.0,27799.0,3488.0
16:10 22.07.22,27809.0,27769.0,27769.0,27809.0,1851.0
16:15 22.07.22,27819.0,27799.0,27799.0,27829.0,1898.0
16:20 22.07.22,27799.0,27809.0,27789.0,27809.0,3591.0
16:25 22.07.22,27809.0,27789.0,27769.0,27809.0,2931.0
16:30 22.07.22,27799.0,27799.0,27799.0,27819.0,2082.0
16:35 22.07.22,27809.0,27809.0,27789.0,27809.0,2910.0
16:40 22.07.22,27809.0,27799.0,27789.0,27819.0,2780.0
16:45 22.07.22,27799.0,27799.0,27789.0,27809.0,2267.0
16:50 22.07.22,27829.0,27809.0,27799.0,27829.0,2417.0
16:55 22.07.22,27819.0,27839.0,27819.0,27839.0,1000.0
17:00 22.07.22,27779.0,27809.0,27779.0,27809.0,3236.0
17:05 22.07.22,27789.0,27769.0,27769.0,27789.0,2152.0
17:10 22.07.22,27809.0,27799.0,27799.0,27809.0,1588.0
17:15 22.07.22,27799.0,27819.0,27779.0,27819.0,2578.0
17:20 22.07.22,27749.0,27789.0,27749.0,27789.0,2146.0
17:25 22.07.22,27739.0,27739.0,27739.0,27759.0,2001.0
17:30 22.07.22,27699.0,27729.0,27699.0,27739.0,2578.0
17:35 22.07.22,27709.0,27709.0,27679.0,27709.0,2348.0
17:40 22.07.22,27699.0,27709.0,27689.0,27719.0,1761.0
17:45 22.07.22,27719.0,27689.0,27689.0,27719.0,2329.0
17:50 22.07.22,27729.0,27719.0,27699.0,27729.0,1376.0
17:55 22.07.22,27719.0,27719.0,27699.0,27719.0,2167.0
02:05 25.07.22,27744.0,27724.0,27674.0,27744.0,2477.0
02:10 25.07.22,27774.0,27734.0,27734.0,27774.0,2259.0
02:15 25.07.22,27794.0,27774.0,27764.0,27834.0,2897.0
02:20 25.07.22,27794.0,27804.0,27784.0,27814.0,1871.0
02:25 25.07.22,27784.0,27784.0,27774.0,27804.0,1848.0
02:30 25.07.22,27774.0,27774.0,27774.0,27814.0,1729.0
02:35 25.07.22,27714.0,27764.0,27704.0,27764.0,2438.0
02:40 25.07.22,27744.0,27704.0,27674.0,27754.0,2531.0
02:45 25.07.22,27744.0,27754.0,27734.0,27764.0,1800.0
02:50 25.07.22,27754.0,27754.0,27734.0,27754.0,1867.0
02:55 25.07.22,27714.0,27744.0,27714.0,27754.0,1606.0
03:00 25.07.22,27714.0,27724.0,27694.0,27724.0,2412.0
03:05 25.07.22,27734.0,27704.0,27704.0,27734.0,1588.0
03:10 25.07.22,27754.0,27744.0,27744.0,27764.0,1824.0
03:15 25.07.22,27754.0,27744.0,27734.0,27764.0,2254.0
03:20 25.07.22,27724.0,27764.0,27724.0,27774.0,1573.0
03:25 25.07.22,27704.0,27714.0,27704.0,27734.0,1247.0
03:30 25.07.22,27664.0,27694.0,27644.0,27694.0,3502.0
03:35 25.07.22,27674.0,27654.0,27654.0,27704.0,2387.0
03:40 25.07.22,27654.0,27664.0,27634.0,27664.0,1736.0
03:45 25.07.22,27654.0,27644.0,27634.0,27664.0,2279.0
03:50 25.07.22,27644.0,27644.0,27634.0,27654.0,1992.0
03:55 25.07.22,27644.0,27654.0,27624.0,27654.0,1951.0
04:00 25.07.22,27674.0,27654.0,27644.0,27684.0,1914.0
04:05 25.07.22,27654.0,27664.0,27644.0,27674.0,1792.0
04:10 25.07.22,27674.0,27644.0,27634.0,27674.0,1395.0
04:15 25.07.22,27644.0,27684.0,27634.0,27694.0,1870.0
04:20 25.07.22,27664.0,27654.0,27644.0,27674.0,1339.0
04:25 25.07.22,27684.0,27674.0,27674.0,27694.0,1084.0
04:30 25.07.22,27674.0,27674.0,27674.0,27694.0,961.0
04:35 25.07.22,27694.0,27684.0,27674.0,27704.0,1133.0
04:40 25.07.22,27714.0,27704.0,27704.0,27724.0,916.0
04:45 25.07.22,27714.0,27704.0,27704.0,27714.0,708.0
04:50 25.07.22,27714.0,27724.0,27714.0,27734.0,1857.0
04:55 25.07.22,27714.0,27724.0,27714.0,27724.0,371.0
05:00 25.07.22,27684.0,27704.0,27684.0,27714.0,1325.0
05:05 25.07.22,27714.0,27694.0,27684.0,27714.0,961.0
05:10 25.07.22,27704.0,27704.0,27704.0,27704.0,485.0
05:15 25.07.22,27704.0,27694.0,27694.0,27704.0,1055.0
05:20 25.07.22,27694.0,27714.0,27694.0,27714.0,556.0
05:25 25.07.22,27674.0,27694.0,27674.0,27694.0,1035.0
05:30 25.07.22,27674.0,27684.0,27674.0,27694.0,1349.0
05:35 25.07.22,27674.0,27664.0,27664.0,27684.0,1130.0
05:40 25.07.22,27664.0,27664.0,27664.0,27664.0,250.0
05:45 25.07.22,27694.0,27664.0,27664.0,27694.0,1612.0
05:50 25.07.22,27694.0,27684.0,27674.0,27694.0,770.0
05:55 25.07.22,27704.0,27694.0,27684.0,27704.0,1289.0
06:00 25.07.22,27684.0,27694.0,27684.0,27704.0,806.0
06:05 25.07.22,27704.0,27694.0,27684.0,27704.0,786.0
06:10 25.07.22,27684.0,27694.0,27684.0,27694.0,462.0
06:15 25.07.22,27684.0,27694.0,27674.0,27694.0,566.0
06:20 25.07.22,27684.0,27674.0,27674.0,27684.0,535.0
06:25 25.07.22,27674.0,27674.0,27664.0,27684.0,658.0
06:30 25.07.22,27684.0,27674.0,27664.0,27684.0,827.0
06:35 25.07.22,27684.0,27674.0,27674.0,27684.0,536.0
06:40 25.07.22,27684.0,27674.0,27674.0,27684.0,442.0
06:45 25.07.22,27684.0,27674.0,27674.0,27694.0,655.0
06:50 25.07.22,27674.0,27674.0,27674.0,27684.0,482.0
06:55 25.07.22,27684.0,27684.0,27674.0,27694.0,744.0
07:00 25.07.22,27664.0,27674.0,27664.0,27684.0,971.0
07:05 25.07.22,27674.0,27654.0,27654.0,27684.0,962.0
07:10 25.07.22,27674.0,27684.0,27664.0,27684.0,583.0
07:15 25.07.22,27664.0,27664.0,27664.0,27674.0,1147.0
07:20 25.07.22,27684.0,27674.0,27664.0,27684.0,971.0
07:25 25.07.22,27674.0,27674.0,27664.0,27684.0,636.0
07:30 25.07.22,27654.0,27664.0,27644.0,27664.0,1307.0
07:35 25.07.22,27674.0,27664.0,27664.0,27684.0,601.0
07:40 25.07.22,27664.0,27664.0,27664.0,27674.0,898.0
07:45 25.07.22,27664.0,27674.0,27654.0,27674.0,885.0
07:50 25.07.22,27654.0,27674.0,27654.0,27674.0,1114.0
07:55 25.07.22,27674.0,27664.0,27634.0,27684.0,2277.0
08:00 25.07.22,27669.0,27674.0,27664.0,27689.0,1733.0
08:05 25.07.22,27679.0,27679.0,27659.0,27689.0,1858.0
09:35 25.07.22,27669.0,27679.0,27659.0,27679.0,1158.0
09:40 25.07.22,27689.0,27679.0,27679.0,27699.0,1496.0
09:45 25.07.22,27699.0,27699.0,27699.0,27709.0,500.0
09:50 25.07.22,27679.0,27689.0,27679.0,27699.0,1331.0
09:55 25.07.22,27679.0,27689.0,27669.0,27689.0,1446.0
10:00 25.07.22,27689.0,27679.0,27669.0,27689.0,986.0
10:05 25.07.22,27709.0,27689.0,27689.0,27719.0,1873.0
10:10 25.07.22,27689.0,27719.0,27689.0,27719.0,1019.0
10:15 25.07.22,27699.0,27699.0,27699.0,27699.0,498.0
10:20 25.07.22,27719.0,27709.0,27709.0,27719.0,1690.0
10:25 25.07.22,27709.0,27729.0,27709.0,27729.0,1194.0
10:30 25.07.22,27709.0,27719.0,27699.0,27719.0,893.0
10:35 25.07.22,27759.0,27709.0,27709.0,27759.0,1579.0
10:40 25.07.22,27739.0,27749.0,27729.0,27749.0,1132.0
10:45 25.07.22,27739.0,27749.0,27739.0,27759.0,1427.0
10:50 25.07.22,27739.0,27739.0,27739.0,27759.0,1009.0
10:55 25.07.22,27739.0,27729.0,27729.0,27739.0,563.0
11:00 25.07.22,27729.0,27729.0,27729.0,27749.0,1150.0
11:05 25.07.22,27759.0,27739.0,27739.0,27779.0,1788.0
11:10 25.07.22,27759.0,27749.0,27749.0,27759.0,700.0
11:15 25.07.22,27759.0,27769.0,27749.0,27769.0,1478.0
11:20 25.07.22,27769.0,27769.0,27759.0,27779.0,1197.0
11:25 25.07.22,27769.0,27779.0,27759.0,27779.0,980.0
11:30 25.07.22,27759.0,27759.0,27759.0,27769.0,862.0
11:35 25.07.22,27759.0,27769.0,27749.0,27769.0,772.0
11:40 25.07.22,27749.0,27749.0,27749.0,27759.0,523.0
11:45 25.07.22,27749.0,27749.0,27739.0,27749.0,1135.0
11:50 25.07.22,27759.0,27759.0,27759.0,27759.0,754.0
11:55 25.07.22,27759.0,27749.0,27749.0,27769.0,287.0
