Date,Open,High,Low,Close,Adj Close,Volume
2017-09-14,62.599998,62.650002,61.799999,62.349998,52.691170,926673
2017-09-15,62.299999,62.299999,61.500000,61.500000,51.972847,1561262
2017-09-18,61.799999,62.299999,61.549999,62.099998,52.479897,828102
2017-09-19,62.250000,62.299999,61.849998,62.150002,52.522156,773569
2017-09-20,62.000000,62.150002,61.450001,61.549999,52.015099,1186806
2017-09-21,61.750000,64.500000,61.750000,64.400002,54.423599,2679889
2017-09-22,64.349998,64.949997,63.400002,64.800003,54.761635,1909213
2017-09-25,64.550003,65.250000,63.750000,63.799999,53.916542,1445183
2017-09-26,64.199997,65.199997,64.050003,64.199997,54.254578,1499979
2017-09-27,64.550003,66.849998,64.500000,66.849998,56.494057,2401428
2017-09-28,67.199997,69.099998,67.150002,68.349998,57.761692,3071549
2017-09-29,68.449997,68.449997,67.400002,67.599998,57.127872,1770820
2017-10-02,67.900002,68.599998,67.349998,67.650002,57.170132,2040221
2017-10-03,67.849998,68.500000,67.550003,67.699997,57.212387,1410021
2017-10-04,68.250000,68.250000,67.250000,67.800003,57.296898,1231123
2017-10-05,68.050003,69.300003,67.550003,69.150002,58.437763,1481323
2017-10-06,69.349998,69.900002,69.000000,69.199997,58.480011,1430457
2017-10-09,69.599998,69.849998,69.050003,69.550003,58.775799,1531785
2017-10-10,69.550003,70.150002,69.000000,69.000000,58.310997,1284598
2017-10-11,69.300003,69.400002,68.199997,68.199997,57.634926,3237639
2017-10-12,68.050003,68.150002,67.300003,67.750000,57.254635,1376207
2017-10-13,67.750000,67.900002,67.050003,67.449997,57.001114,1266031
2017-10-16,67.449997,67.699997,66.800003,66.800003,56.451809,958654
2017-10-17,66.900002,67.599998,66.550003,67.300003,56.874355,1404195
2017-10-18,67.400002,68.599998,67.400002,68.449997,57.846203,1204154
2017-10-19,68.500000,69.099998,67.849998,68.349998,57.761692,1870064
2017-10-20,68.500000,70.050003,68.500000,70.000000,59.156082,1848704
2017-10-23,70.000000,70.000000,69.150002,69.250000,58.522266,1095581
2017-10-24,69.449997,69.650002,68.349998,68.849998,58.184231,1326548
2017-10-25,71.000000,71.250000,68.300003,68.300003,57.719440,3643041
2017-10-26,68.250000,70.750000,68.000000,70.250000,59.367355,3318189
2017-10-27,70.349998,70.900002,69.849998,70.250000,59.367355,1467064
2017-10-30,70.300003,70.699997,69.849998,70.449997,59.536369,1759359
2017-10-31,70.500000,70.800003,69.900002,69.949997,59.113823,1202050
2017-11-01,70.400002,70.800003,70.099998,70.300003,59.409615,1019046
2017-11-02,70.400002,70.400002,69.500000,69.750000,58.944813,1226715
2017-11-03,69.750000,69.800003,69.050003,69.449997,58.691280,1201113
2017-11-06,69.599998,69.849998,68.849998,69.199997,58.480011,973173
2017-11-07,69.150002,69.550003,68.800003,68.949997,58.268738,1031615
2017-11-08,69.000000,69.000000,67.550003,68.099998,57.550415,1357209
2017-11-09,68.099998,68.300003,67.599998,67.949997,57.423653,1212549
2017-11-10,68.000000,68.650002,67.699997,68.250000,57.677181,867340
2017-11-13,68.250000,68.250000,66.300003,66.900002,56.536312,1396781
2017-11-14,66.949997,67.599998,66.699997,67.150002,56.747589,966359
2017-11-15,67.050003,67.099998,66.400002,66.750000,56.409550,1343327
2017-11-16,67.099998,68.000000,67.099998,67.800003,57.296898,1187127
2017-11-17,67.800003,68.550003,67.550003,67.699997,57.212387,1049510
2017-11-20,67.650002,67.699997,66.699997,67.599998,57.127872,713089
2017-11-21,67.599998,68.199997,67.199997,68.000000,57.465908,905034
2017-11-22,68.150002,68.300003,67.099998,67.400002,56.958862,1057398
2017-11-23,67.099998,67.150002,66.300003,66.949997,56.578568,916830
2017-11-24,66.849998,67.199997,66.349998,66.800003,56.451809,675965
2017-11-27,66.550003,67.400002,65.199997,65.250000,55.141918,1466798
2017-11-28,65.250000,65.699997,64.349998,65.500000,55.353195,1811637
2017-11-29,66.150002,67.250000,66.150002,67.099998,56.705330,1210052
2017-11-30,67.099998,67.199997,66.300003,66.400002,56.113770,1381690
2017-12-01,66.199997,66.699997,65.250000,66.449997,56.156025,1176756
2017-12-04,66.500000,67.699997,66.500000,66.900002,56.536312,1186233
2017-12-05,66.400002,66.599998,64.500000,64.750000,54.719376,2119897
2017-12-06,64.150002,64.349998,62.700001,62.900002,53.155968,1950627
2017-12-07,62.500000,63.900002,61.849998,63.250000,53.451748,1723836
2017-12-08,63.599998,64.400002,63.250000,63.849998,53.958794,1069974
2017-12-11,64.449997,64.449997,62.700001,63.000000,53.240475,1500916
2017-12-12,62.849998,63.750000,62.250000,63.650002,53.789783,1513181
2017-12-13,63.599998,65.199997,63.450001,64.750000,54.719376,1420737
2017-12-14,64.500000,66.449997,64.500000,66.150002,55.902500,2143647
2017-12-15,66.000000,66.000000,63.950001,65.099998,55.015160,2049838
2017-12-18,65.000000,65.800003,64.800003,65.550003,55.395447,1542917
2017-12-19,65.449997,66.599998,65.300003,65.449997,55.310936,1400953
2017-12-20,65.599998,66.150002,65.349998,66.150002,55.902500,1470158
2017-12-21,66.099998,66.099998,65.050003,66.000000,55.775734,1391081
2017-12-22,65.949997,66.349998,65.449997,65.650002,55.479958,578197
2017-12-27,65.550003,66.900002,65.550003,66.849998,56.494057,810158
2017-12-28,66.900002,67.150002,66.750000,67.050003,56.663078,829671
2017-12-29,67.099998,67.400002,66.699997,66.900002,56.536312,970109
2018-01-02,67.239998,67.379997,66.199997,66.860001,56.502510,1099360
2018-01-03,66.980003,67.959999,66.459999,67.019997,56.637722,1534462
2018-01-04,67.180000,67.760002,66.239998,67.599998,57.127872,1240697
2018-01-05,67.900002,68.180000,67.320000,67.680000,57.195484,1335440
2018-01-08,67.699997,68.000000,67.139999,67.480003,57.026466,1062663
2018-01-09,67.720001,68.459999,67.599998,68.300003,57.719440,1103181
2018-01-10,68.459999,70.839996,68.459999,70.500000,59.578625,2237009
2018-01-11,70.459999,70.779999,69.800003,70.379997,59.477215,1624628
2018-01-12,70.260002,70.500000,69.660004,70.279999,59.392708,1273090
2018-01-15,70.279999,70.519997,69.839996,69.940002,59.105377,998453
2018-01-16,70.320000,70.320000,69.300003,70.040001,59.189888,922820
2018-01-17,69.599998,69.639999,69.080002,69.279999,58.547623,880371
2018-01-18,69.820000,70.239998,69.500000,69.699997,58.902554,970021
2018-01-19,69.720001,70.739998,69.580002,70.300003,59.409615,1361070
2018-01-22,71.000000,71.320000,70.379997,70.500000,59.578625,1516833
2018-01-23,70.580002,70.980003,69.480003,69.760002,58.953266,1331363
2018-01-24,69.760002,70.519997,69.559998,70.180000,59.308201,974285
2018-01-25,70.180000,70.300003,69.320000,69.599998,58.818047,828573
2018-01-26,69.480003,69.500000,68.620003,69.160004,58.446217,1390960
2018-01-29,69.199997,69.580002,68.720001,68.720001,58.074375,1197534
2018-01-30,68.580002,68.599998,67.660004,67.980003,57.449009,1428815
2018-01-31,67.980003,69.320000,67.660004,69.080002,58.378601,1606568
2018-02-01,69.199997,70.800003,69.120003,69.820000,59.003963,1681443
2018-02-02,69.540001,70.160004,69.519997,69.839996,59.020863,1212440
2018-02-05,69.000000,70.000000,68.000000,70.000000,59.156082,1712814
2018-02-06,66.000000,68.980003,65.599998,68.080002,57.533524,3629606
2018-02-07,67.519997,69.699997,65.699997,68.900002,58.226490,4473451
2018-02-08,69.300003,71.260002,69.099998,69.800003,58.987072,2817454
2018-02-09,68.660004,69.339996,66.599998,67.620003,57.144779,3486872
2018-02-12,68.080002,69.440002,67.980003,68.900002,58.226490,1719278
2018-02-13,69.160004,69.379997,68.720001,69.040001,58.344803,1030380
2018-02-14,69.040001,69.379997,68.040001,68.820000,58.158886,1561884
2018-02-15,69.379997,70.500000,68.440002,68.500000,57.888454,1548351
2018-02-16,68.900002,69.300003,68.599998,69.300003,58.564526,1667633
2018-02-19,69.379997,70.300003,69.379997,69.480003,58.716640,836841
2018-02-20,69.160004,70.040001,69.160004,69.959999,59.122276,756431
2018-02-21,68.000000,68.000000,65.120003,67.000000,56.620823,9592470
2018-02-22,66.860001,66.860001,65.559998,65.820000,55.623623,3691253
2018-02-23,66.019997,66.400002,65.519997,66.139999,55.894047,2475714
2018-02-26,66.339996,67.480003,66.339996,66.919998,56.553215,2009428
2018-02-27,67.900002,69.379997,67.900002,69.059998,58.361706,3584534
2018-02-28,68.620003,69.839996,68.599998,69.400002,58.649036,1732411
2018-03-01,68.820000,69.000000,68.160004,68.639999,58.006767,1383860
2018-03-02,68.099998,68.379997,65.860001,66.180000,55.927856,2828964
2018-03-05,65.900002,66.779999,65.360001,66.680000,56.350395,1560420
2018-03-06,67.459999,68.480003,67.199997,68.099998,57.550415,1889831
2018-03-07,67.779999,67.779999,66.800003,67.599998,57.127872,1289833
2018-03-08,67.599998,68.940002,67.480003,68.800003,58.141983,1306372
2018-03-09,68.739998,69.099998,67.879997,68.540001,57.922260,1330712
2018-03-12,69.199997,69.199997,68.239998,68.239998,57.668728,1457321
2018-03-13,68.360001,68.580002,67.680000,67.680000,57.195484,1459727
2018-03-14,67.580002,68.199997,67.260002,67.279999,56.857449,1116985
2018-03-15,67.519997,67.760002,67.000000,67.220001,56.806744,1282369
2018-03-16,67.220001,67.480003,65.919998,66.760002,56.418003,1887168
2018-03-19,66.779999,66.779999,65.919998,65.980003,55.758839,1104154
2018-03-20,66.300003,67.139999,66.120003,66.820000,56.468708,977909
2018-03-21,66.820000,67.099998,66.019997,66.339996,56.063065,1355911
2018-03-22,66.339996,66.519997,64.760002,64.860001,54.812344,1071768
2018-03-23,64.000000,65.199997,63.340000,65.000000,54.930645,1882886
2018-03-26,65.000000,65.639999,64.540001,64.760002,54.727829,1186633
2018-03-27,65.519997,66.279999,65.019997,65.220001,55.116573,1106162
2018-03-28,64.779999,64.779999,63.520000,63.779999,53.899643,1522302
2018-04-03,63.799999,64.940002,63.220001,64.120003,54.186974,2054530
2018-04-04,64.019997,64.220001,61.720001,62.820000,53.088360,2587870
2018-04-05,63.099998,64.279999,63.080002,64.080002,54.153172,1833084
2018-04-06,63.720001,63.720001,63.020000,63.400002,53.578514,1419862
2018-04-09,63.520000,64.260002,63.060001,63.419998,53.595409,1308359
2018-04-10,63.799999,64.599998,63.320000,64.599998,54.592617,1805964
2018-04-11,64.599998,65.339996,63.939999,64.879997,54.829235,2801556
2018-04-12,62.599998,63.240002,62.259998,63.240002,53.774830,1417420
2018-04-13,63.500000,63.919998,63.240002,63.480000,53.978909,1198093
2018-04-16,63.599998,64.000000,62.959999,63.459999,53.961903,1346184
2018-04-17,63.660000,64.160004,63.400002,63.720001,54.182991,1119796
2018-04-18,63.900002,64.019997,63.180000,63.360001,53.876869,2060872
2018-04-19,63.360001,64.019997,63.220001,63.639999,54.114960,1761265
2018-04-20,63.639999,64.959999,63.439999,64.260002,54.642170,1959562
2018-04-23,64.760002,65.680000,64.320000,65.599998,55.781609,1466495
2018-04-24,65.599998,66.580002,65.320000,65.540001,55.730587,2291738
2018-04-25,67.040001,69.680000,66.599998,68.199997,57.992462,7681908
2018-04-26,68.099998,69.440002,68.080002,69.300003,58.927830,4840629
2018-04-27,69.480003,70.360001,68.800003,69.120003,58.774765,2811142
2018-04-30,69.099998,69.379997,68.599998,68.699997,58.417625,1702793
2018-05-02,68.699997,69.000000,68.360001,68.800003,58.502663,1817900
2018-05-03,68.779999,69.400002,68.360001,68.459999,58.213551,1261387
2018-05-04,68.639999,68.879997,68.099998,68.220001,58.009468,1226802
2018-05-07,68.300003,68.839996,67.879997,68.019997,57.839401,1135419
2018-05-08,68.059998,68.940002,68.059998,68.800003,58.502663,1289281
2018-05-09,68.779999,69.019997,68.279999,68.419998,58.179531,1030845
2018-05-11,68.480003,68.720001,68.139999,68.260002,58.043484,1088717
2018-05-14,68.300003,68.500000,67.239998,67.440002,57.346218,984333
2018-05-15,67.440002,68.459999,67.440002,68.400002,58.162529,1084898
2018-05-16,68.400002,69.980003,67.860001,68.260002,58.043484,2032689
2018-05-18,68.800003,68.940002,68.400002,68.779999,58.485653,1450215
2018-05-22,68.879997,69.160004,68.379997,68.599998,58.332592,1596712
2018-05-23,68.800003,68.800003,66.919998,67.199997,57.142132,1853012
2018-05-24,67.480003,68.099998,67.239998,67.339996,57.261177,1290779
2018-05-25,68.000000,68.879997,67.419998,68.279999,58.060490,2479807
2018-05-28,68.500000,69.080002,68.239998,68.900002,58.587696,1201712
2018-05-29,68.779999,68.779999,67.059998,68.080002,57.890423,2097506
2018-05-30,68.000000,68.000000,66.720001,66.879997,56.870026,2913513
2018-05-31,67.540001,68.599998,66.900002,66.900002,56.887039,3724346
2018-06-01,67.459999,68.480003,67.000000,68.099998,57.907433,2143504
2018-06-04,68.900002,69.500000,68.339996,68.620003,58.349602,1966532
2018-06-05,68.879997,68.980003,68.440002,68.620003,58.349602,1380536
2018-06-06,68.900002,69.099998,68.239998,68.400002,58.162529,1207855
2018-06-07,68.980003,69.500000,68.500000,69.199997,58.842789,1766111
2018-06-08,69.199997,69.199997,68.239998,68.320000,58.094505,1605704
2018-06-11,68.580002,69.720001,68.339996,69.620003,59.199936,1715546
2018-06-12,69.800003,69.860001,69.040001,69.160004,58.808784,1723081
2018-06-13,69.160004,69.500000,68.699997,69.500000,59.097889,1240423
2018-06-14,69.480003,69.980003,68.940002,69.900002,59.438026,2032633
2018-06-15,70.000000,70.059998,69.160004,69.480003,59.080887,2118039
2018-06-18,69.419998,69.680000,68.760002,68.760002,58.468651,1300019
2018-06-19,68.480003,69.220001,67.800003,68.860001,58.553680,1352294
2018-06-20,69.180000,69.260002,68.519997,68.540001,58.281574,1242748
2018-06-21,68.540001,68.599998,67.500000,67.500000,57.397232,1330821
2018-06-22,67.559998,68.360001,67.519997,68.139999,57.941444,874474
2018-06-25,67.480003,67.500000,65.959999,66.559998,56.597919,2161571
2018-06-26,66.459999,66.459999,65.779999,66.099998,56.206768,1194489
2018-06-27,66.080002,66.260002,65.260002,66.059998,56.172756,1504787
2018-06-28,65.639999,65.959999,64.739998,64.959999,55.237392,1461650
2018-06-29,65.379997,65.860001,65.120003,65.739998,55.900650,1712965
2018-07-02,65.199997,65.440002,64.739998,65.220001,55.458481,1131652
2018-07-03,65.540001,65.620003,64.620003,65.500000,55.696571,1020948
2018-07-04,65.540001,66.459999,65.220001,66.440002,56.495884,1097124
2018-07-05,66.279999,66.620003,65.779999,66.000000,56.121738,1378295
2018-07-06,66.019997,66.120003,65.139999,65.139999,55.390453,1390235
2018-07-09,65.400002,66.860001,65.400002,66.839996,56.836010,1274401
2018-07-10,66.879997,67.260002,66.480003,67.160004,57.108124,1519645
2018-07-11,66.540001,66.800003,66.019997,66.500000,56.546902,1093690
2018-07-12,66.199997,66.239998,65.000000,65.599998,55.781609,2169357
2018-07-13,67.739998,68.400002,66.820000,67.919998,57.754372,2873468
2018-07-16,68.099998,68.940002,67.820000,68.500000,58.247566,2122281
2018-07-17,68.599998,68.800003,68.220001,68.500000,58.247566,1390797
2018-07-18,68.480003,68.940002,67.860001,68.860001,58.553680,1275968
2018-07-19,68.860001,69.040001,67.940002,68.120003,57.924438,1114071
2018-07-20,68.040001,68.199997,67.599998,67.940002,57.771378,1455217
2018-07-23,68.279999,68.839996,67.839996,68.500000,58.247566,1264701
2018-07-24,68.879997,69.540001,68.739998,69.419998,59.029861,1415964
2018-07-25,69.459999,69.559998,68.860001,68.940002,58.621708,963743
2018-07-26,69.059998,69.239998,68.800003,68.900002,58.587696,1069469
2018-07-27,68.919998,69.480003,68.919998,69.459999,59.063877,1047202
2018-07-30,69.339996,69.660004,69.120003,69.519997,59.114895,908816
2018-07-31,69.400002,69.680000,69.300003,69.480003,59.080887,1078415
2018-08-01,69.419998,69.639999,68.860001,69.220001,58.859802,837362
2018-08-02,69.199997,69.220001,68.080002,68.400002,58.162529,1123404
2018-08-03,68.440002,69.379997,68.440002,69.180000,58.825787,957424
2018-08-06,69.440002,69.599998,68.739998,68.739998,58.451637,790908
2018-08-07,68.940002,69.660004,68.839996,69.660004,59.233952,1124714
2018-08-08,69.599998,69.879997,69.320000,69.660004,59.233952,1287323
2018-08-09,69.720001,71.480003,69.339996,71.300003,60.628487,1909792
2018-08-10,71.279999,71.680000,70.339996,70.760002,60.169308,1679797
2018-08-13,69.980003,71.580002,69.820000,71.440002,60.747528,1225833
2018-08-14,71.419998,73.540001,71.239998,73.180000,62.227104,2243842
2018-08-15,73.300003,73.400002,71.480003,71.540001,60.832565,1665821
2018-08-16,71.699997,72.959999,71.459999,72.639999,61.767929,1406548
2018-08-17,72.660004,72.919998,71.919998,72.300003,61.478821,1010309
2018-08-20,72.519997,73.720001,72.440002,73.720001,62.686279,1206105
2018-08-21,73.800003,74.480003,73.660004,74.360001,63.230492,1206963
2018-08-22,74.320000,74.599998,74.040001,74.400002,63.264507,1131738
2018-08-23,74.480003,74.860001,73.980003,74.320000,63.196480,1050642
2018-08-24,74.480003,74.739998,73.879997,73.959999,62.890358,1008432
2018-08-27,74.220001,74.540001,74.080002,74.419998,63.281506,649305
2018-08-28,74.419998,74.419998,73.760002,73.900002,62.839336,1024189
2018-08-29,73.900002,74.459999,73.660004,74.239998,63.128456,930981
2018-08-30,74.459999,74.620003,73.980003,74.599998,63.434570,1142759
2018-08-31,74.500000,74.620003,73.959999,74.300003,63.179478,1465537
2018-09-03,74.199997,75.379997,74.199997,75.199997,63.944767,1309577
2018-09-04,75.320000,75.379997,74.459999,74.580002,63.417568,1058433
2018-09-05,74.559998,75.000000,74.120003,74.639999,63.468582,918622
2018-09-06,74.320000,74.760002,73.940002,74.519997,63.366543,964126
2018-09-07,74.519997,74.599998,73.379997,73.720001,62.686279,838050
2018-09-10,73.800003,74.019997,73.099998,73.099998,62.159077,1341510
2018-09-11,73.360001,73.580002,71.900002,72.019997,61.240719,1761987
2018-09-12,72.199997,72.900002,72.059998,72.220001,61.410786,1523478
2018-09-13,72.220001,72.540001,71.959999,71.959999,61.189697,766789
2018-09-14,72.199997,72.199997,71.699997,71.800003,61.053650,886348
2018-09-17,71.540001,72.400002,71.379997,72.339996,61.512825,800775
2018-09-18,72.000000,72.400002,71.779999,72.180000,61.376774,1169415
2018-09-19,72.220001,72.980003,72.220001,72.800003,61.903980,1039946
2018-09-20,72.800003,74.160004,72.800003,74.160004,63.060429,1368555
2018-09-21,74.220001,74.900002,73.480003,73.660004,62.635265,1382746
