DatoCzas,Close,Open,Low,High,Volume
Sep 24 2021 3:00:00 AM,15646.4,15634.4,15648.4,15627.4,809.0
Sep 24 2021 3:30:00 AM,15602.4,15646.4,15647.4,15599.2,1006.0
Sep 24 2021 4:00:00 AM,15623.4,15604.4,15630.4,15603.4,661.0
Sep 24 2021 4:30:00 AM,15628.4,15623.4,15636.4,15622.4,245.0
Sep 24 2021 5:00:00 AM,15619.4,15629.4,15631.4,15606.4,961.0
Sep 24 2021 5:30:00 AM,15620.4,15619.4,15624.4,15612.4,148.0
Sep 24 2021 6:00:00 AM,15618.4,15619.4,15623.4,15614.4,125.0
Sep 24 2021 6:30:00 AM,15623.4,15618.4,15627.4,15617.4,195.0
Sep 24 2021 7:00:00 AM,15605.9,15624.4,15627.4,15599.9,776.0
Sep 24 2021 7:30:00 AM,15615.9,15606.9,15621.9,15604.9,1108.0
Sep 24 2021 8:00:00 AM,15609.4,15616.9,15631.4,15608.1,4638.0
Sep 24 2021 8:30:00 AM,15584.4,15610.1,15610.4,15577.1,3967.0
Sep 24 2021 9:00:00 AM,15505.4,15584.1,15585.1,15491.1,34381.0
Sep 24 2021 9:30:00 AM,15499.1,15505.4,15532.4,15480.1,15393.0
Sep 24 2021 10:00:00 AM,15504.4,15499.6,15510.1,15472.4,12656.0
Sep 24 2021 10:30:00 AM,15545.4,15505.4,15547.6,15501.6,9293.0
Sep 24 2021 11:00:00 AM,15521.4,15546.1,15546.6,15518.4,7438.0
Sep 24 2021 11:30:00 AM,15488.1,15521.4,15533.6,15483.1,8769.0
Sep 24 2021 12:00:00 PM,15514.1,15486.6,15532.1,15480.4,8328.0
Sep 24 2021 12:30:00 PM,15516.1,15513.6,15524.1,15501.1,5020.0
Sep 24 2021 1:00:00 PM,15519.1,15516.4,15520.6,15495.1,5343.0
Sep 24 2021 1:30:00 PM,15499.4,15519.1,15523.4,15498.1,3043.0
Sep 24 2021 2:00:00 PM,15507.1,15499.1,15510.1,15484.1,4374.0
Sep 24 2021 2:30:00 PM,15503.4,15506.4,15514.1,15493.1,3738.0
Sep 24 2021 3:00:00 PM,15505.4,15503.4,15512.1,15499.4,3002.0
Sep 24 2021 3:30:00 PM,15529.1,15505.1,15540.4,15492.6,10645.0
Sep 24 2021 4:00:00 PM,15507.4,15528.6,15543.1,15495.4,9346.0
Sep 24 2021 4:30:00 PM,15508.4,15509.1,15518.6,15496.1,6168.0
Sep 24 2021 5:00:00 PM,15499.4,15509.1,15519.1,15498.4,6972.0
Sep 24 2021 5:30:00 PM,15519.1,15499.4,15523.1,15497.1,6923.0
Sep 24 2021 6:00:00 PM,15514.1,15519.4,15527.1,15514.1,1869.0
Sep 24 2021 6:30:00 PM,15516.1,15516.1,15521.1,15510.1,1202.0
Sep 24 2021 7:00:00 PM,15521.4,15516.4,15522.1,15512.4,1154.0
Sep 24 2021 7:30:00 PM,15511.1,15521.1,15521.4,15508.4,983.0
Sep 24 2021 8:00:00 PM,15518.5,15511.1,15519.5,15510.5,792.0
Sep 24 2021 8:30:00 PM,15533.4,15518.5,15535.0,15518.0,1207.0
Sep 24 2021 9:00:00 PM,15534.0,15534.0,15536.0,15523.4,1480.0
Sep 24 2021 9:30:00 PM,15527.4,15534.4,15545.0,15526.4,3309.0
Sep 27 2021 2:00:00 AM,15558.4,15547.2,15579.4,15542.4,739.0
Sep 27 2021 2:30:00 AM,15580.4,15558.4,15582.4,15554.4,444.0
Sep 27 2021 3:00:00 AM,15583.4,15581.4,15583.4,15569.4,502.0
Sep 27 2021 3:30:00 AM,15604.4,15583.4,15606.4,15583.4,526.0
Sep 27 2021 4:00:00 AM,15601.4,15604.4,15612.4,15601.4,343.0
Sep 27 2021 4:30:00 AM,15604.4,15602.4,15615.4,15594.4,418.0
Sep 27 2021 5:00:00 AM,15587.4,15606.4,15609.4,15587.4,391.0
Sep 27 2021 5:30:00 AM,15571.4,15587.4,15589.4,15565.4,451.0
Sep 27 2021 6:00:00 AM,15579.4,15571.4,15581.4,15571.4,214.0
Sep 27 2021 6:30:00 AM,15579.4,15579.4,15585.4,15574.4,475.0
Sep 27 2021 7:00:00 AM,15594.9,15580.4,15595.9,15575.4,610.0
Sep 27 2021 7:30:00 AM,15659.9,15594.9,15659.9,15586.9,2406.0
Sep 27 2021 8:00:00 AM,15682.4,15659.9,15699.1,15651.1,9040.0
