DateTime,Close,Open,Low,High,Volume
14:00 21.07.22,6193.2,6189.4,6150.5,6213.9,14194.0
14:30 21.07.22,6213.2,6192.9,6190.9,6232.9,17774.0
15:00 21.07.22,6163.9,6213.5,6147.4,6216.2,20133.0
15:30 21.07.22,6194.4,6164.4,6153.7,6199.4,30492.0
16:00 21.07.22,6166.9,6193.9,6166.4,6204.2,21480.0
16:30 21.07.22,6199.9,6166.4,6164.4,6201.7,17759.0
17:00 21.07.22,6183.2,6199.9,6176.7,6202.9,17212.0
17:30 21.07.22,6187.9,6183.7,6182.2,6204.4,12256.0
18:00 21.07.22,6202.9,6187.7,6186.9,6204.2,7122.0
18:30 21.07.22,6201.7,6202.4,6197.7,6207.2,7483.0
19:00 21.07.22,6190.4,6201.9,6189.9,6205.2,6063.0
19:30 21.07.22,6177.9,6190.9,6171.9,6193.0,6074.0
20:00 21.07.22,6185.8,6178.2,6176.3,6187.7,6057.0
20:30 21.07.22,6180.3,6186.2,6175.8,6186.3,6271.0
21:00 21.07.22,6190.8,6180.3,6180.3,6193.3,5192.0
21:30 21.07.22,6203.3,6190.3,6187.2,6211.3,5635.0
08:00 22.07.22,6170.9,6165.1,6159.6,6175.4,2680.0
08:30 22.07.22,6176.4,6171.9,6165.4,6177.7,2790.0
09:00 22.07.22,6187.4,6176.4,6161.9,6199.4,15904.0
09:30 22.07.22,6195.9,6187.4,6177.7,6199.9,13870.0
10:00 22.07.22,6205.2,6196.9,6184.4,6211.4,13034.0
10:30 22.07.22,6204.9,6203.9,6197.9,6217.7,11892.0
11:00 22.07.22,6218.7,6204.7,6204.4,6235.2,12487.0
11:30 22.07.22,6206.9,6218.7,6201.9,6220.4,11670.0
12:00 22.07.22,6209.7,6207.4,6205.9,6221.4,9709.0
12:30 22.07.22,6214.9,6209.7,6205.4,6224.2,7264.0
13:00 22.07.22,6209.9,6214.9,6208.4,6216.4,7499.0
13:30 22.07.22,6217.7,6209.9,6204.4,6220.4,9602.0
14:00 22.07.22,6225.4,6217.4,6213.4,6230.7,8035.0
14:30 22.07.22,6225.7,6225.7,6221.2,6229.2,7122.0
15:00 22.07.22,6235.7,6225.4,6225.4,6238.2,8491.0
15:30 22.07.22,6215.2,6234.9,6213.7,6245.9,24875.0
16:00 22.07.22,6214.2,6214.9,6203.7,6223.4,19731.0
16:30 22.07.22,6225.2,6213.9,6211.4,6226.9,16772.0
17:00 22.07.22,6214.4,6224.7,6210.9,6229.9,17321.0
17:30 22.07.22,6210.4,6214.4,6199.9,6215.7,14015.0
18:00 22.07.22,6202.4,6209.9,6197.7,6213.2,11275.0
18:30 22.07.22,6194.4,6202.4,6193.4,6211.9,8799.0
19:00 22.07.22,6183.9,6194.2,6180.4,6194.2,7860.0
19:30 22.07.22,6181.4,6183.9,6172.9,6183.9,7826.0
20:00 22.07.22,6168.3,6181.2,6160.2,6181.8,7675.0
20:30 22.07.22,6167.3,6168.8,6162.8,6172.3,6120.0
21:00 22.07.22,6172.8,6167.7,6164.7,6176.3,6749.0
21:30 22.07.22,6178.2,6173.3,6163.3,6182.3,8146.0
08:00 25.07.22,6177.9,6174.6,6174.6,6189.9,1637.0
08:30 25.07.22,6194.9,6178.4,6176.9,6195.2,3018.0
09:00 25.07.22,6187.4,6194.9,6171.4,6209.7,17646.0
09:30 25.07.22,6200.9,6187.7,6180.4,6209.4,14687.0
10:00 25.07.22,6205.9,6201.4,6197.4,6213.4,10754.0
10:30 25.07.22,6214.4,6206.2,6203.4,6220.2,10299.0
11:00 25.07.22,6233.9,6214.2,6212.9,6239.4,11035.0
11:30 25.07.22,6244.9,6233.7,6230.4,6245.9,9104.0
12:00 25.07.22,6249.4,6244.7,6237.4,6250.9,7451.0
12:30 25.07.22,6249.7,6249.2,6242.4,6250.4,6937.0
13:00 25.07.22,6247.9,6248.7,6244.4,6253.9,7432.0
13:30 25.07.22,6245.9,6247.7,6232.4,6257.2,9776.0
14:00 25.07.22,6252.4,6245.7,6241.9,6256.9,7551.0
14:30 25.07.22,6241.4,6252.2,6237.2,6252.2,7158.0
15:00 25.07.22,6231.7,6241.2,6230.2,6242.9,7203.0
15:30 25.07.22,6236.7,6231.9,6221.9,6243.7,20303.0
16:00 25.07.22,6225.7,6235.4,6205.9,6246.9,20036.0
16:30 25.07.22,6224.2,6226.2,6214.7,6234.2,19784.0
17:00 25.07.22,6229.7,6223.4,6212.4,6230.2,17296.0
17:30 25.07.22,6244.9,6229.9,6228.4,6250.7,12848.0
18:00 25.07.22,6235.4,6245.2,6229.2,6245.9,7985.0
18:30 25.07.22,6245.9,6235.4,6234.9,6250.2,6623.0
19:00 25.07.22,6240.7,6245.9,6240.4,6250.2,6846.0
19:30 25.07.22,6230.4,6240.7,6230.2,6242.4,4773.0
20:00 25.07.22,6226.3,6230.2,6224.3,6231.8,5930.0
20:30 25.07.22,6222.8,6226.3,6221.8,6231.8,4164.0
21:00 25.07.22,6220.8,6222.3,6216.3,6228.3,5457.0
21:30 25.07.22,6242.2,6220.8,6219.8,6243.3,5386.0
08:00 26.07.22,6223.9,6224.6,6218.4,6229.2,2420.0
