DatoCzas,Close,Open,Low,High,Volume
Mar 10 2022 1:05:00 PM,113966.0,114067.0,114126.0,113806.0,273.0
Mar 10 2022 1:10:00 PM,113986.0,113942.0,113993.0,113834.0,79.0
Mar 10 2022 1:15:00 PM,114007.0,113987.0,114104.0,113940.0,113.0
Mar 10 2022 1:20:00 PM,113975.0,113984.0,114045.0,113891.0,77.0
Mar 10 2022 1:25:00 PM,114008.0,113998.0,114064.0,113951.0,42.0
Mar 10 2022 1:30:00 PM,113832.0,114014.0,114040.0,113821.0,99.0
Mar 10 2022 1:35:00 PM,113907.0,113793.0,113907.0,113766.0,105.0
Mar 10 2022 1:40:00 PM,113744.0,113850.0,113911.0,113744.0,58.0
Mar 10 2022 1:45:00 PM,113764.0,113799.0,113850.0,113732.0,78.0
Mar 10 2022 1:50:00 PM,113683.0,113737.0,113821.0,113669.0,129.0
Mar 10 2022 1:55:00 PM,113794.0,113729.0,113820.0,113719.0,165.0
Mar 10 2022 2:00:00 PM,113866.0,113772.0,113866.0,113705.0,211.0
Mar 10 2022 2:05:00 PM,114505.0,113866.0,114505.0,113866.0,521.0
Mar 10 2022 2:10:00 PM,114309.0,114474.0,114589.0,114302.0,405.0
Mar 10 2022 2:15:00 PM,114162.0,114310.0,114371.0,114158.0,418.0
Mar 10 2022 2:20:00 PM,113921.0,114181.0,114184.0,113852.0,335.0
Mar 10 2022 2:25:00 PM,113508.0,113880.0,113904.0,113507.0,533.0
Mar 10 2022 2:30:00 PM,113895.0,113554.0,113934.0,113531.0,349.0
Mar 10 2022 2:35:00 PM,113379.0,113844.0,113855.0,113358.0,409.0
Mar 10 2022 2:40:00 PM,113425.0,113382.0,113488.0,113356.0,170.0
Mar 10 2022 2:45:00 PM,113285.0,113412.0,113660.0,113190.0,282.0
Mar 10 2022 2:50:00 PM,113280.0,113240.0,113352.0,113205.0,240.0
Mar 10 2022 2:55:00 PM,113289.0,113292.0,113366.0,113211.0,216.0
Mar 10 2022 3:00:00 PM,113169.0,113294.0,113325.0,113120.0,233.0
Mar 10 2022 3:05:00 PM,112784.0,113152.0,113183.0,112762.0,282.0
Mar 10 2022 3:10:00 PM,112890.0,112798.0,112928.0,112736.0,225.0
Mar 10 2022 3:15:00 PM,112943.0,112906.0,112970.0,112844.0,144.0
Mar 10 2022 3:20:00 PM,112858.0,112918.0,112922.0,112776.0,158.0
Mar 10 2022 3:25:00 PM,112900.0,112815.0,112917.0,112799.0,128.0
Mar 10 2022 3:30:00 PM,113171.0,112906.0,113209.0,112870.0,435.0
Mar 10 2022 3:35:00 PM,112752.0,113141.0,113198.0,112713.0,326.0
Mar 10 2022 3:40:00 PM,113009.0,112783.0,113131.0,112768.0,286.0
Mar 10 2022 3:45:00 PM,113078.0,112974.0,113144.0,112947.0,136.0
Mar 10 2022 3:50:00 PM,113299.0,113123.0,113319.0,113084.0,268.0
Mar 10 2022 3:55:00 PM,113478.0,113256.0,113545.0,113254.0,406.0
Mar 10 2022 4:00:00 PM,113281.0,113449.0,113462.0,113232.0,287.0
Mar 10 2022 4:05:00 PM,113244.0,113266.0,113298.0,113155.0,169.0
Mar 10 2022 4:10:00 PM,113295.0,113285.0,113384.0,113176.0,192.0
Mar 10 2022 4:15:00 PM,113497.0,113331.0,113508.0,113323.0,177.0
Mar 10 2022 4:20:00 PM,113587.0,113469.0,113644.0,113463.0,274.0
Mar 10 2022 4:25:00 PM,113513.0,113625.0,113705.0,113496.0,239.0
Mar 10 2022 4:30:00 PM,113352.0,113502.0,113579.0,113305.0,256.0
Mar 10 2022 4:35:00 PM,113518.0,113337.0,113568.0,113304.0,215.0
Mar 10 2022 4:40:00 PM,113491.0,113535.0,113635.0,113430.0,124.0
Mar 10 2022 4:45:00 PM,113642.0,113507.0,113675.0,113375.0,181.0
Mar 10 2022 4:50:00 PM,113530.0,113624.0,113653.0,113483.0,75.0
Mar 10 2022 4:55:00 PM,113588.0,113522.0,113624.0,113433.0,119.0
Mar 10 2022 5:00:00 PM,113466.0,113615.0,113615.0,113426.0,171.0
Mar 10 2022 5:05:00 PM,113410.0,113481.0,113532.0,113346.0,123.0
Mar 10 2022 5:10:00 PM,113586.0,113418.0,113589.0,113360.0,110.0
Mar 10 2022 5:15:00 PM,113606.0,113583.0,113655.0,113525.0,134.0
Mar 10 2022 5:20:00 PM,113611.0,113640.0,113679.0,113556.0,89.0
Mar 10 2022 5:25:00 PM,113564.0,113598.0,113643.0,113460.0,193.0
Mar 10 2022 5:30:00 PM,113711.0,113589.0,113745.0,113589.0,178.0
Mar 10 2022 5:35:00 PM,113747.0,113729.0,113747.0,113551.0,145.0
Mar 10 2022 5:40:00 PM,113703.0,113700.0,113770.0,113629.0,129.0
Mar 10 2022 5:45:00 PM,113650.0,113687.0,113736.0,113586.0,94.0
Mar 10 2022 5:50:00 PM,113811.0,113678.0,113820.0,113656.0,76.0
Mar 10 2022 5:55:00 PM,113745.0,113795.0,113836.0,113724.0,115.0
Mar 10 2022 6:00:00 PM,113757.0,113771.0,113815.0,113726.0,47.0
Mar 10 2022 6:05:00 PM,113737.0,113782.0,113835.0,113684.0,73.0
Mar 10 2022 6:10:00 PM,113595.0,113681.0,113681.0,113494.0,175.0
Mar 10 2022 6:15:00 PM,113452.0,113572.0,113651.0,113420.0,99.0
Mar 10 2022 6:20:00 PM,113645.0,113478.0,113667.0,113460.0,129.0
Mar 10 2022 6:25:00 PM,113568.0,113668.0,113668.0,113562.0,65.0
Mar 10 2022 6:30:00 PM,113685.0,113541.0,113708.0,113533.0,97.0
Mar 10 2022 6:35:00 PM,113672.0,113661.0,113708.0,113597.0,51.0
Mar 10 2022 6:40:00 PM,113456.0,113650.0,113651.0,113439.0,149.0
Mar 10 2022 6:45:00 PM,113539.0,113481.0,113556.0,113408.0,160.0
Mar 10 2022 6:50:00 PM,113415.0,113522.0,113554.0,113370.0,128.0
Mar 10 2022 6:55:00 PM,113465.0,113454.0,113491.0,113310.0,231.0
Mar 10 2022 7:00:00 PM,113378.0,113497.0,113564.0,113378.0,145.0
Mar 10 2022 7:05:00 PM,113517.0,113403.0,113533.0,113362.0,107.0
Mar 10 2022 7:10:00 PM,113601.0,113494.0,113655.0,113490.0,109.0
Mar 10 2022 7:15:00 PM,113826.0,113575.0,113878.0,113544.0,202.0
Mar 10 2022 7:20:00 PM,113887.0,113859.0,113967.0,113759.0,177.0
Mar 10 2022 7:25:00 PM,113964.0,113881.0,114026.0,113827.0,122.0
Mar 10 2022 7:30:00 PM,114059.0,114005.0,114097.0,113972.0,221.0
Mar 10 2022 7:35:00 PM,114025.0,114076.0,114118.0,113979.0,112.0
Mar 10 2022 7:40:00 PM,114165.0,114044.0,114217.0,113992.0,123.0
Mar 10 2022 7:45:00 PM,114301.0,114172.0,114344.0,114171.0,168.0
Mar 10 2022 7:50:00 PM,114258.0,114250.0,114333.0,114190.0,168.0
Mar 10 2022 7:55:00 PM,114242.0,114270.0,114333.0,114206.0,72.0
Mar 10 2022 8:00:00 PM,114361.0,114271.0,114435.0,114170.0,206.0
Mar 10 2022 8:05:00 PM,114227.0,114430.0,114439.0,114220.0,125.0
Mar 10 2022 8:10:00 PM,114318.0,114261.0,114333.0,114197.0,102.0
Mar 10 2022 8:15:00 PM,114270.0,114310.0,114389.0,114261.0,91.0
Mar 10 2022 8:20:00 PM,114273.0,114338.0,114338.0,114249.0,85.0
Mar 10 2022 8:25:00 PM,114275.0,114268.0,114396.0,114257.0,137.0
Mar 10 2022 8:30:00 PM,114264.0,114340.0,114377.0,114227.0,106.0
Mar 10 2022 8:35:00 PM,114211.0,114268.0,114279.0,114180.0,88.0
Mar 10 2022 8:40:00 PM,114145.0,114202.0,114258.0,114124.0,139.0
Mar 10 2022 8:45:00 PM,114318.0,114135.0,114365.0,114135.0,177.0
Mar 10 2022 8:50:00 PM,114319.0,114354.0,114424.0,114264.0,116.0
Mar 10 2022 8:55:00 PM,114484.0,114387.0,114501.0,114339.0,195.0
Mar 10 2022 9:00:00 PM,114243.0,114504.0,114515.0,114238.0,136.0
Mar 10 2022 9:05:00 PM,114207.0,114264.0,114302.0,114113.0,131.0
Mar 10 2022 9:10:00 PM,114348.0,114263.0,114362.0,114167.0,134.0
Mar 10 2022 9:15:00 PM,114327.0,114354.0,114393.0,114280.0,94.0
Mar 10 2022 9:20:00 PM,114326.0,114331.0,114395.0,114204.0,117.0
Mar 10 2022 9:25:00 PM,114343.0,114321.0,114383.0,114250.0,86.0
Mar 10 2022 9:30:00 PM,114240.0,114323.0,114372.0,114200.0,118.0
Mar 10 2022 9:35:00 PM,114271.0,114212.0,114359.0,114194.0,103.0
Mar 10 2022 9:40:00 PM,114290.0,114232.0,114343.0,114213.0,84.0
Mar 10 2022 9:45:00 PM,114439.0,114272.0,114468.0,114212.0,161.0
Mar 10 2022 9:50:00 PM,114471.0,114433.0,114516.0,114386.0,211.0
Mar 11 2022 1:05:00 PM,115539.0,115504.0,115597.0,115361.0,230.0
Mar 11 2022 1:10:00 PM,115436.0,115565.0,115565.0,115386.0,192.0
Mar 11 2022 1:15:00 PM,115280.0,115376.0,115381.0,115183.0,171.0
Mar 11 2022 1:20:00 PM,115202.0,115217.0,115371.0,115174.0,195.0
Mar 11 2022 1:25:00 PM,115124.0,115159.0,115217.0,115076.0,125.0
Mar 11 2022 1:30:00 PM,115137.0,115076.0,115175.0,115038.0,186.0
