DateTime,Close,Open,Low,High,Volume
00:00 23.05.22,1.3392,1.3217,1.3488,1.3216,13513.0
01:00 23.05.22,1.3376,1.3392,1.3487,1.3376,14262.0
02:00 23.05.22,1.3469,1.3375,1.3518,1.335,14048.0
03:00 23.05.22,1.3383,1.3468,1.3512,1.3364,14943.0
04:00 23.05.22,1.3178,1.3383,1.3386,1.3122,14416.0
05:00 23.05.22,1.3285,1.3179,1.3319,1.3173,14566.0
06:00 23.05.22,1.3489,1.3277,1.3645,1.3277,14441.0
07:00 23.05.22,1.3475,1.3489,1.3593,1.3403,14646.0
08:00 23.05.22,1.3586,1.3476,1.3641,1.3471,14038.0
09:00 23.05.22,1.3611,1.3588,1.3715,1.3552,14156.0
10:00 23.05.22,1.3597,1.3612,1.3677,1.3503,14049.0
11:00 23.05.22,1.376,1.3594,1.3782,1.3471,14219.0
12:00 23.05.22,1.3917,1.376,1.3952,1.3693,14399.0
13:00 23.05.22,1.4026,1.3918,1.4207,1.3861,14267.0
14:00 23.05.22,1.3811,1.4025,1.4077,1.3794,13692.0
15:00 23.05.22,1.3719,1.381,1.3846,1.3613,11661.0
16:00 23.05.22,1.3717,1.3716,1.3785,1.3539,11318.0
17:00 23.05.22,1.3878,1.3719,1.3919,1.3707,13662.0
18:00 23.05.22,1.381,1.3881,1.3999,1.3757,14245.0
19:00 23.05.22,1.3706,1.3812,1.3825,1.3618,13849.0
20:00 23.05.22,1.3542,1.3708,1.3755,1.3523,14227.0
21:00 23.05.22,1.3178,1.3547,1.3552,1.3167,11950.0
22:00 23.05.22,1.3311,1.3176,1.3342,1.3144,14100.0
23:00 23.05.22,1.3233,1.3309,1.3412,1.3224,14042.0
00:00 24.05.22,1.3038,1.3233,1.3233,1.2943,13234.0
01:00 24.05.22,1.29,1.3036,1.3036,1.2755,13474.0
02:00 24.05.22,1.2961,1.2899,1.3015,1.2852,13982.0
03:00 24.05.22,1.3021,1.296,1.3033,1.2888,14137.0
04:00 24.05.22,1.3089,1.3024,1.311,1.2996,14095.0
05:00 24.05.22,1.3096,1.3089,1.3118,1.3066,14139.0
06:00 24.05.22,1.3099,1.3096,1.3174,1.3004,14590.0
07:00 24.05.22,1.3075,1.3099,1.3205,1.3061,14656.0
08:00 24.05.22,1.304,1.3072,1.3124,1.3003,14467.0
09:00 24.05.22,1.3169,1.3042,1.3179,1.3022,14411.0
10:00 24.05.22,1.2965,1.3166,1.3204,1.2964,14246.0
11:00 24.05.22,1.3154,1.2966,1.3195,1.2881,14002.0
12:00 24.05.22,1.3169,1.3154,1.3188,1.3081,14418.0
13:00 24.05.22,1.3126,1.3171,1.3201,1.3069,14382.0
14:00 24.05.22,1.304,1.3123,1.317,1.2977,14443.0
15:00 24.05.22,1.2689,1.3043,1.3083,1.2585,13447.0
16:00 24.05.22,1.2797,1.2689,1.283,1.2557,11637.0
17:00 24.05.22,1.3075,1.2793,1.3197,1.277,12744.0
18:00 24.05.22,1.3036,1.3074,1.3173,1.2951,13227.0
19:00 24.05.22,1.3021,1.3038,1.3038,1.2818,14052.0
20:00 24.05.22,1.3012,1.3027,1.3154,1.2968,13497.0
21:00 24.05.22,1.3109,1.3011,1.3151,1.2974,14001.0
22:00 24.05.22,1.3219,1.3107,1.3247,1.3032,14812.0
23:00 24.05.22,1.3268,1.3218,1.3278,1.3161,14435.0
00:00 25.05.22,1.3312,1.3269,1.3337,1.3237,14094.0
01:00 25.05.22,1.3275,1.3314,1.3413,1.3266,14052.0
02:00 25.05.22,1.3231,1.3274,1.337,1.3228,14044.0
03:00 25.05.22,1.3323,1.323,1.3334,1.3165,14193.0
04:00 25.05.22,1.3509,1.3322,1.3555,1.3261,13607.0
05:00 25.05.22,1.3473,1.3509,1.3534,1.3368,13885.0
06:00 25.05.22,1.3379,1.348,1.3485,1.3354,14029.0
07:00 25.05.22,1.3267,1.338,1.3436,1.3224,14117.0
08:00 25.05.22,1.3294,1.3262,1.3302,1.3173,13756.0
09:00 25.05.22,1.3213,1.3295,1.3305,1.3197,14524.0
10:00 25.05.22,1.327,1.3214,1.3328,1.3084,13923.0
11:00 25.05.22,1.3216,1.3268,1.3313,1.3115,14236.0
12:00 25.05.22,1.3103,1.3219,1.3277,1.3079,14235.0
13:00 25.05.22,1.2944,1.3106,1.3146,1.2908,13804.0
14:00 25.05.22,1.3024,1.2941,1.3051,1.2882,13930.0
15:00 25.05.22,1.316,1.3023,1.3201,1.3007,12791.0
16:00 25.05.22,1.3099,1.3162,1.3219,1.3039,12954.0
17:00 25.05.22,1.3078,1.31,1.3143,1.3002,14004.0
18:00 25.05.22,1.3017,1.3075,1.311,1.2959,14277.0
19:00 25.05.22,1.303,1.3013,1.3108,1.3004,14479.0
20:00 25.05.22,1.3122,1.3032,1.3172,1.2931,11834.0
21:00 25.05.22,1.3052,1.3125,1.3176,1.3042,14608.0
22:00 25.05.22,1.3142,1.3053,1.316,1.3037,15908.0
23:00 25.05.22,1.3135,1.3142,1.3157,1.3088,14491.0
00:00 26.05.22,1.3129,1.3137,1.3176,1.308,14796.0
01:00 26.05.22,1.3068,1.313,1.3131,1.2999,14853.0
02:00 26.05.22,1.3187,1.3067,1.3244,1.3039,14573.0
03:00 26.05.22,1.3089,1.3188,1.3205,1.3064,14927.0
04:00 26.05.22,1.3141,1.3095,1.3179,1.3081,14851.0
05:00 26.05.22,1.3135,1.3142,1.3156,1.3038,14711.0
06:00 26.05.22,1.3053,1.3138,1.3149,1.3034,14962.0
07:00 26.05.22,1.2813,1.3054,1.3109,1.2784,14839.0
08:00 26.05.22,1.2781,1.2819,1.2825,1.2627,14598.0
09:00 26.05.22,1.2806,1.2777,1.2827,1.268,14811.0
10:00 26.05.22,1.22,1.2803,1.2818,1.208,12983.0
11:00 26.05.22,1.2279,1.2195,1.2358,1.2111,14031.0
12:00 26.05.22,1.2259,1.2277,1.2328,1.2256,14982.0
13:00 26.05.22,1.22,1.2258,1.228,1.2077,14203.0
14:00 26.05.22,1.227,1.2197,1.2291,1.213,13795.0
15:00 26.05.22,1.2206,1.227,1.2301,1.1737,10517.0
16:00 26.05.22,1.2394,1.2205,1.2445,1.2205,11665.0
17:00 26.05.22,1.2408,1.2397,1.2509,1.2342,13326.0
18:00 26.05.22,1.25,1.2409,1.2619,1.2395,13411.0
19:00 26.05.22,1.2474,1.2506,1.2523,1.2418,14381.0
20:00 26.05.22,1.2357,1.2472,1.2479,1.2345,14194.0
21:00 26.05.22,1.219,1.2354,1.2368,1.218,13633.0
22:00 26.05.22,1.2283,1.219,1.2311,1.2159,14259.0
23:00 26.05.22,1.2332,1.2284,1.2402,1.2282,14618.0
00:00 27.05.22,1.2293,1.2331,1.2425,1.2289,14568.0
01:00 27.05.22,1.221,1.2295,1.243,1.2189,14221.0
02:00 27.05.22,1.2155,1.221,1.2302,1.2119,13969.0
03:00 27.05.22,1.1885,1.2158,1.2203,1.186,13830.0
04:00 27.05.22,1.1902,1.1888,1.2006,1.1732,13710.0
05:00 27.05.22,1.2173,1.1901,1.2215,1.1889,14552.0
06:00 27.05.22,1.1996,1.2177,1.2242,1.1966,14350.0
07:00 27.05.22,1.1817,1.1994,1.2085,1.1713,13678.0
08:00 27.05.22,1.208,1.1817,1.2107,1.1721,13211.0
09:00 27.05.22,1.207,1.2073,1.2265,1.204,13663.0
10:00 27.05.22,1.2024,1.2068,1.2173,1.198,13283.0
11:00 27.05.22,1.2191,1.2022,1.2195,1.1996,14268.0
12:00 27.05.22,1.2101,1.2193,1.2281,1.2057,14416.0
13:00 27.05.22,1.223,1.2099,1.2319,1.2077,14320.0
14:00 27.05.22,1.2391,1.2226,1.2431,1.2176,13525.0
15:00 27.05.22,1.2364,1.239,1.2428,1.2263,13239.0
16:00 27.05.22,1.2108,1.2369,1.2398,1.2069,13312.0
17:00 27.05.22,1.2184,1.2109,1.2292,1.2004,12997.0
18:00 27.05.22,1.2106,1.2181,1.2222,1.2056,13861.0
19:00 27.05.22,1.1936,1.2105,1.2195,1.1905,13141.0
20:00 27.05.22,1.1923,1.194,1.2012,1.1796,13825.0
21:00 27.05.22,1.2128,1.1925,1.2228,1.1851,13919.0
04:00 28.05.22,1.202,1.2064,1.2173,1.1975,14554.0
05:00 28.05.22,1.2208,1.2023,1.2211,1.1936,14338.0
06:00 28.05.22,1.2232,1.2207,1.2261,1.2123,14528.0
07:00 28.05.22,1.2323,1.223,1.2424,1.2186,14620.0
08:00 28.05.22,1.2326,1.2322,1.2375,1.2297,14796.0
09:00 28.05.22,1.2298,1.2326,1.2336,1.2222,14708.0
10:00 28.05.22,1.2249,1.2295,1.2327,1.2208,14549.0
11:00 28.05.22,1.2269,1.225,1.2286,1.2216,15034.0
12:00 28.05.22,1.2281,1.2265,1.2338,1.2206,14998.0
13:00 28.05.22,1.232,1.228,1.2438,1.2251,15267.0
14:00 28.05.22,1.2387,1.2316,1.2416,1.2283,14829.0
15:00 28.05.22,1.2424,1.2386,1.2474,1.2356,14525.0
16:00 28.05.22,1.2363,1.2425,1.2453,1.2324,14651.0
17:00 28.05.22,1.2439,1.2366,1.2506,1.2341,15274.0
18:00 28.05.22,1.2349,1.244,1.2493,1.2342,14824.0
19:00 28.05.22,1.2354,1.235,1.2421,1.2285,14780.0
20:00 28.05.22,1.2451,1.2355,1.2471,1.2354,15331.0
21:00 28.05.22,1.2439,1.2454,1.2468,1.2385,15192.0
22:00 28.05.22,1.2442,1.2438,1.2452,1.2382,15222.0
23:00 28.05.22,1.239,1.2441,1.2467,1.2377,15199.0
00:00 29.05.22,1.235,1.2393,1.2394,1.2318,14927.0
01:00 29.05.22,1.2434,1.2344,1.2531,1.2337,14677.0
02:00 29.05.22,1.2396,1.2431,1.251,1.2353,14863.0
03:00 29.05.22,1.2306,1.2394,1.2413,1.2252,14759.0
04:00 29.05.22,1.2211,1.2303,1.2358,1.2175,14880.0
05:00 29.05.22,1.2297,1.2208,1.2307,1.2198,14956.0
06:00 29.05.22,1.2246,1.2298,1.233,1.222,14837.0
07:00 29.05.22,1.2323,1.2245,1.2325,1.2222,15048.0
08:00 29.05.22,1.2345,1.2321,1.237,1.2306,14935.0
09:00 29.05.22,1.238,1.2346,1.239,1.2327,14865.0
10:00 29.05.22,1.2382,1.2379,1.2471,1.2341,10003.0
11:00 29.05.22,1.2329,1.2381,1.2404,1.2311,11842.0
12:00 29.05.22,1.2455,1.233,1.2462,1.2326,15402.0
13:00 29.05.22,1.247,1.2457,1.2491,1.2413,15363.0
14:00 29.05.22,1.2561,1.2472,1.2599,1.2472,15270.0
15:00 29.05.22,1.2543,1.2561,1.2638,1.2527,15426.0
16:00 29.05.22,1.2602,1.2547,1.2637,1.2514,15720.0
17:00 29.05.22,1.2518,1.26,1.2602,1.2454,15636.0
