DateTime,Close,Open,Low,High,Volume
21:00 03.03.22,14033.52,14054.29,14054.29,13957.06,250236.0
22:00 03.03.22,14058.06,14034.52,14064.02,14028.97,26068.0
00:00 04.03.22,14079.53,14059.07,14084.06,14049.79,18034.0
01:00 04.03.22,13806.32,14079.31,14085.83,13767.76,84552.0
02:00 04.03.22,13931.83,13807.78,13948.07,13745.82,70920.0
03:00 04.03.22,13897.53,13931.16,13943.33,13879.02,36763.0
04:00 04.03.22,13887.83,13897.79,13924.81,13874.2,34370.0
05:00 04.03.22,13913.81,13888.27,13918.54,13877.07,30108.0
06:00 04.03.22,13947.82,13914.08,13951.52,13907.52,24457.0
07:00 04.03.22,13955.78,13948.03,13991.56,13938.56,23509.0
08:00 04.03.22,13965.22,13956.06,13997.16,13931.06,43073.0
09:00 04.03.22,13951.08,13965.04,14059.04,13946.52,78340.0
10:00 04.03.22,13911.56,13952.03,13952.56,13884.78,64966.0
11:00 04.03.22,13912.78,13911.31,13984.27,13900.07,52646.0
12:00 04.03.22,13923.07,13913.82,13945.82,13899.04,40952.0
13:00 04.03.22,13929.07,13923.52,13940.06,13873.27,44879.0
14:00 04.03.22,13911.31,13930.27,14007.83,13889.55,76200.0
15:00 04.03.22,13923.31,13911.56,13994.31,13834.02,226155.0
16:00 04.03.22,13780.58,13922.07,13949.57,13776.66,315010.0
17:00 04.03.22,13786.07,13781.54,13823.69,13733.77,237438.0
18:00 04.03.22,13867.03,13787.06,13888.32,13763.81,231733.0
19:00 04.03.22,13807.56,13866.79,13933.78,13802.27,220998.0
20:00 04.03.22,13747.32,13808.02,13845.83,13742.02,215950.0
21:00 04.03.22,13831.02,13748.69,13849.53,13743.81,297614.0
00:00 07.03.22,13583.53,13650.53,13680.82,13562.77,44269.0
01:00 07.03.22,13569.06,13583.32,13622.07,13547.03,42604.0
02:00 07.03.22,13550.77,13569.06,13591.82,13539.63,33973.0
03:00 07.03.22,13546.82,13550.32,13575.08,13528.53,31815.0
04:00 07.03.22,13591.56,13546.04,13610.33,13536.81,29309.0
05:00 07.03.22,13615.32,13590.08,13621.58,13589.57,17598.0
06:00 07.03.22,13600.83,13616.33,13669.33,13592.09,32937.0
07:00 07.03.22,13623.58,13595.29,13624.29,13573.32,23516.0
08:00 07.03.22,13560.57,13623.33,13637.83,13544.78,75120.0
09:00 07.03.22,13600.83,13561.58,13625.06,13547.53,132389.0
10:00 07.03.22,13604.58,13600.83,13651.07,13572.79,86413.0
11:00 07.03.22,13589.32,13605.06,13635.31,13588.78,67976.0
12:00 07.03.22,13653.81,13589.28,13655.58,13567.04,73281.0
13:00 07.03.22,13710.53,13653.54,13774.58,13652.04,106310.0
14:00 07.03.22,13786.27,13710.81,13797.07,13703.77,82567.0
15:00 07.03.22,13673.32,13787.81,13878.31,13673.32,259240.0
16:00 07.03.22,13564.08,13672.27,13693.06,13541.54,312311.0
17:00 07.03.22,13557.29,13563.54,13642.06,13550.07,237220.0
18:00 07.03.22,13519.58,13557.03,13588.27,13495.77,251858.0
19:00 07.03.22,13476.58,13519.57,13562.33,13461.91,236171.0
20:00 07.03.22,13419.28,13476.57,13522.07,13408.29,214846.0
21:00 07.03.22,13320.4,13419.78,13432.9,13313.78,256873.0
22:00 07.03.22,13269.02,13321.06,13328.83,13264.79,46285.0
00:00 08.03.22,13268.06,13272.79,13288.52,13255.77,23805.0
01:00 08.03.22,13289.29,13269.29,13311.07,13263.78,35374.0
02:00 08.03.22,13348.78,13289.33,13379.26,13289.33,42841.0
03:00 08.03.22,13307.27,13348.32,13357.83,13304.79,28626.0
04:00 08.03.22,13305.58,13307.28,13319.99,13286.77,24603.0
05:00 08.03.22,13274.29,13305.04,13309.77,13265.83,21990.0
06:00 08.03.22,13203.29,13274.81,13295.54,13201.32,34491.0
07:00 08.03.22,13154.29,13204.33,13226.08,13102.78,39169.0
08:00 08.03.22,13159.06,13154.57,13217.29,13110.03,64357.0
09:00 08.03.22,13311.82,13160.83,13371.54,13158.32,110792.0
10:00 08.03.22,13351.03,13312.56,13378.02,13308.82,69156.0
11:00 08.03.22,13344.04,13350.78,13358.91,13283.02,59441.0
12:00 08.03.22,13350.54,13344.28,13357.53,13300.77,49299.0
13:00 08.03.22,13308.32,13349.78,13421.04,13293.07,72384.0
14:00 08.03.22,13290.56,13306.78,13320.56,13231.07,81450.0
15:00 08.03.22,13250.78,13290.54,13372.32,13222.33,242491.0
16:00 08.03.22,13312.31,13250.83,13324.04,13123.82,349354.0
17:00 08.03.22,13222.58,13312.78,13342.28,13120.81,239520.0
18:00 08.03.22,13589.58,13223.33,13618.77,13212.28,280632.0
19:00 08.03.22,13354.56,13590.28,13665.04,13353.29,224163.0
20:00 08.03.22,13419.58,13353.83,13476.02,13290.77,250299.0
21:00 08.03.22,13254.53,13420.31,13510.08,13252.06,277950.0
22:00 08.03.22,13196.83,13256.08,13260.54,13183.77,44530.0
00:00 09.03.22,13249.33,13217.02,13257.02,13207.33,20061.0
01:00 09.03.22,13277.81,13249.31,13279.27,13249.31,33748.0
02:00 09.03.22,13311.27,13278.82,13345.33,13265.02,41231.0
03:00 09.03.22,13261.06,13311.28,13334.59,13246.02,30944.0
04:00 09.03.22,13254.58,13261.27,13278.58,13221.81,28701.0
05:00 09.03.22,13326.31,13254.78,13343.57,13254.03,29558.0
06:00 09.03.22,13286.07,13326.56,13335.97,13253.78,32120.0
07:00 09.03.22,13326.82,13285.52,13351.33,13284.77,32329.0
08:00 09.03.22,13423.02,13325.58,13436.65,13297.2,84666.0
09:00 09.03.22,13448.77,13421.57,13453.53,13356.06,140003.0
10:00 09.03.22,13549.06,13453.54,13556.04,13440.67,104369.0
11:00 09.03.22,13518.29,13549.78,13567.02,13503.81,94583.0
12:00 09.03.22,13513.57,13518.28,13573.81,13496.81,80181.0
13:00 09.03.22,13564.52,13513.54,13570.58,13488.27,77284.0
14:00 09.03.22,13552.81,13564.54,13609.07,13548.32,71843.0
15:00 09.03.22,13567.92,13554.07,13643.02,13496.27,268464.0
16:00 09.03.22,13664.78,13569.83,13681.29,13552.78,222009.0
17:00 09.03.22,13665.31,13665.03,13671.79,13580.04,204818.0
18:00 09.03.22,13722.04,13665.02,13747.66,13633.33,204355.0
19:00 09.03.22,13690.27,13723.32,13737.52,13658.53,171348.0
20:00 09.03.22,13721.27,13691.07,13746.58,13682.82,155683.0
21:00 09.03.22,13740.45,13721.33,13794.94,13701.78,199003.0
22:00 09.03.22,13773.77,13739.57,13821.01,13715.83,47710.0
00:00 10.03.22,13746.58,13757.29,13775.31,13727.53,29172.0
01:00 10.03.22,13743.32,13746.06,13757.37,13730.81,29391.0
02:00 10.03.22,13725.32,13742.03,13754.28,13702.77,34919.0
03:00 10.03.22,13729.56,13724.79,13763.57,13723.77,27349.0
04:00 10.03.22,13730.33,13729.31,13739.08,13704.52,25552.0
05:00 10.03.22,13682.56,13730.49,13735.06,13670.06,22293.0
06:00 10.03.22,13708.31,13682.33,13715.82,13669.44,25137.0
07:00 10.03.22,13705.03,13708.78,13715.77,13681.77,21961.0
08:00 10.03.22,13711.08,13705.04,13720.83,13682.29,56119.0
09:00 10.03.22,13624.02,13711.57,13720.31,13588.04,122411.0
10:00 10.03.22,13619.58,13624.52,13705.07,13605.03,107898.0
11:00 10.03.22,13583.29,13619.83,13645.53,13581.32,87759.0
12:00 10.03.22,13547.78,13583.57,13604.65,13528.56,72492.0
13:00 10.03.22,13517.52,13550.27,13579.46,13512.33,82169.0
14:00 10.03.22,13520.03,13517.03,13621.81,13508.78,116152.0
15:00 10.03.22,13578.04,13519.79,13593.53,13487.32,226898.0
16:00 10.03.22,13444.79,13577.28,13610.33,13432.04,212939.0
17:00 10.03.22,13462.29,13442.56,13467.03,13396.81,173476.0
18:00 10.03.22,13432.04,13462.31,13508.03,13425.07,139244.0
19:00 10.03.22,13526.57,13432.33,13542.28,13420.56,155504.0
20:00 10.03.22,13617.56,13526.56,13634.57,13518.7,176116.0
21:00 10.03.22,13590.04,13620.29,13630.28,13550.57,200027.0
22:00 10.03.22,13572.33,13586.83,13586.83,13559.83,22138.0
00:00 11.03.22,13595.29,13580.57,13614.57,13580.57,12447.0
01:00 11.03.22,13562.52,13595.77,13599.56,13558.02,49568.0
02:00 11.03.22,13507.92,13563.27,13564.53,13499.66,77799.0
03:00 11.03.22,13492.33,13508.33,13537.81,13481.27,49070.0
04:00 11.03.22,13494.78,13492.53,13499.04,13454.27,22503.0
05:00 11.03.22,13491.03,13495.03,13508.53,13489.31,13164.0
06:00 11.03.22,13555.81,13491.03,13566.06,13479.95,22167.0
07:00 11.03.22,13587.79,13555.58,13598.2,13546.28,16302.0
08:00 11.03.22,13602.79,13587.82,13660.33,13585.77,47588.0
09:00 11.03.22,13580.83,13602.07,13612.82,13540.52,89878.0
10:00 11.03.22,13640.06,13581.03,13654.79,13580.07,54766.0
